"","site","date1","temp_xbar","temp_max","temp_min","lat","long"
"23874","windcave",2018-10-20,NA,NA,NA,43.66607,-110.95602
"23875","windcave",2018-10-21,NA,NA,NA,43.66607,-110.95602
"23876","windcave",2018-10-22,NA,NA,NA,43.66607,-110.95602
"23877","windcave",2018-10-23,NA,NA,NA,43.66607,-110.95602
"23878","windcave",2018-10-24,NA,NA,NA,43.66607,-110.95602
"23879","windcave",2018-10-25,NA,NA,NA,43.66607,-110.95602
"23880","windcave",2018-10-26,NA,NA,NA,43.66607,-110.95602
"23881","windcave",2018-10-27,NA,NA,NA,43.66607,-110.95602
"23882","windcave",2018-10-28,NA,NA,NA,43.66607,-110.95602
"23883","windcave",2018-10-29,NA,NA,NA,43.66607,-110.95602
"23884","windcave",2018-10-30,NA,NA,NA,43.66607,-110.95602
"23885","windcave",2018-10-31,NA,NA,NA,43.66607,-110.95602
"23886","windcave",2018-11-01,NA,NA,NA,43.66607,-110.95602
"23887","windcave",2018-11-02,NA,NA,NA,43.66607,-110.95602
"23888","windcave",2018-11-03,NA,NA,NA,43.66607,-110.95602
"23889","windcave",2018-11-04,NA,NA,NA,43.66607,-110.95602
"23890","windcave",2018-11-05,NA,NA,NA,43.66607,-110.95602
"23891","windcave",2018-11-06,NA,NA,NA,43.66607,-110.95602
"23892","windcave",2018-11-07,NA,NA,NA,43.66607,-110.95602
"23893","windcave",2018-11-08,NA,NA,NA,43.66607,-110.95602
"23894","windcave",2018-11-09,NA,NA,NA,43.66607,-110.95602
"23895","windcave",2018-11-10,NA,NA,NA,43.66607,-110.95602
"23896","windcave",2018-11-11,NA,NA,NA,43.66607,-110.95602
"23897","windcave",2018-11-12,NA,NA,NA,43.66607,-110.95602
"23898","windcave",2018-11-13,NA,NA,NA,43.66607,-110.95602
"23899","windcave",2018-11-14,NA,NA,NA,43.66607,-110.95602
"23900","windcave",2018-11-15,NA,NA,NA,43.66607,-110.95602
"23901","windcave",2018-11-16,NA,NA,NA,43.66607,-110.95602
"23902","windcave",2018-11-17,NA,NA,NA,43.66607,-110.95602
"23903","windcave",2018-11-18,NA,NA,NA,43.66607,-110.95602
"23904","windcave",2018-11-19,NA,NA,NA,43.66607,-110.95602
"23905","windcave",2018-11-20,NA,NA,NA,43.66607,-110.95602
"23906","windcave",2018-11-21,NA,NA,NA,43.66607,-110.95602
"23907","windcave",2018-11-22,NA,NA,NA,43.66607,-110.95602
"23908","windcave",2018-11-23,NA,NA,NA,43.66607,-110.95602
"23909","windcave",2018-11-24,NA,NA,NA,43.66607,-110.95602
"23910","windcave",2018-11-25,NA,NA,NA,43.66607,-110.95602
"23911","windcave",2018-11-26,NA,NA,NA,43.66607,-110.95602
"23912","windcave",2018-11-27,NA,NA,NA,43.66607,-110.95602
"23913","windcave",2018-11-28,NA,NA,NA,43.66607,-110.95602
"23914","windcave",2018-11-29,NA,NA,NA,43.66607,-110.95602
"23915","windcave",2018-11-30,NA,NA,NA,43.66607,-110.95602
"23916","windcave",2018-12-01,NA,NA,NA,43.66607,-110.95602
"23917","windcave",2018-12-02,NA,NA,NA,43.66607,-110.95602
"23918","windcave",2018-12-03,NA,NA,NA,43.66607,-110.95602
"23919","windcave",2018-12-04,NA,NA,NA,43.66607,-110.95602
"23920","windcave",2018-12-05,NA,NA,NA,43.66607,-110.95602
"23921","windcave",2018-12-06,NA,NA,NA,43.66607,-110.95602
"23922","windcave",2018-12-07,NA,NA,NA,43.66607,-110.95602
"23923","windcave",2018-12-08,NA,NA,NA,43.66607,-110.95602
"23924","windcave",2018-12-09,NA,NA,NA,43.66607,-110.95602
"23925","windcave",2018-12-10,NA,NA,NA,43.66607,-110.95602
"23926","windcave",2018-12-11,NA,NA,NA,43.66607,-110.95602
"23927","windcave",2018-12-12,NA,NA,NA,43.66607,-110.95602
"23928","windcave",2018-12-13,NA,NA,NA,43.66607,-110.95602
"23929","windcave",2018-12-14,NA,NA,NA,43.66607,-110.95602
"23930","windcave",2018-12-15,NA,NA,NA,43.66607,-110.95602
"23931","windcave",2018-12-16,NA,NA,NA,43.66607,-110.95602
"23932","windcave",2018-12-17,NA,NA,NA,43.66607,-110.95602
"23933","windcave",2018-12-18,NA,NA,NA,43.66607,-110.95602
"23934","windcave",2018-12-19,NA,NA,NA,43.66607,-110.95602
"23935","windcave",2018-12-20,NA,NA,NA,43.66607,-110.95602
"23936","windcave",2018-12-21,NA,NA,NA,43.66607,-110.95602
"23937","windcave",2018-12-22,NA,NA,NA,43.66607,-110.95602
"23938","windcave",2018-12-23,NA,NA,NA,43.66607,-110.95602
"23939","windcave",2018-12-24,NA,NA,NA,43.66607,-110.95602
"23940","windcave",2018-12-25,NA,NA,NA,43.66607,-110.95602
"23941","windcave",2018-12-26,NA,NA,NA,43.66607,-110.95602
"23942","windcave",2018-12-27,NA,NA,NA,43.66607,-110.95602
"23943","windcave",2018-12-28,NA,NA,NA,43.66607,-110.95602
"23944","windcave",2018-12-29,NA,NA,NA,43.66607,-110.95602
"23945","windcave",2018-12-30,NA,NA,NA,43.66607,-110.95602
"23946","windcave",2018-12-31,NA,NA,NA,43.66607,-110.95602
"23947","windcave",2019-01-01,NA,NA,NA,43.66607,-110.95602
"23948","windcave",2019-01-02,NA,NA,NA,43.66607,-110.95602
"23949","windcave",2019-01-03,NA,NA,NA,43.66607,-110.95602
"23950","windcave",2019-01-04,NA,NA,NA,43.66607,-110.95602
"23951","windcave",2019-01-05,NA,NA,NA,43.66607,-110.95602
"23952","windcave",2019-01-06,NA,NA,NA,43.66607,-110.95602
"23953","windcave",2019-01-07,NA,NA,NA,43.66607,-110.95602
"23954","windcave",2019-01-08,NA,NA,NA,43.66607,-110.95602
"23955","windcave",2019-01-09,NA,NA,NA,43.66607,-110.95602
"23956","windcave",2019-01-10,NA,NA,NA,43.66607,-110.95602
"23957","windcave",2019-01-11,NA,NA,NA,43.66607,-110.95602
"23958","windcave",2019-01-12,NA,NA,NA,43.66607,-110.95602
"23959","windcave",2019-01-13,NA,NA,NA,43.66607,-110.95602
"23960","windcave",2019-01-14,NA,NA,NA,43.66607,-110.95602
"23961","windcave",2019-01-15,NA,NA,NA,43.66607,-110.95602
"23962","windcave",2019-01-16,NA,NA,NA,43.66607,-110.95602
"23963","windcave",2019-01-17,NA,NA,NA,43.66607,-110.95602
"23964","windcave",2019-01-18,NA,NA,NA,43.66607,-110.95602
"23965","windcave",2019-01-19,NA,NA,NA,43.66607,-110.95602
"23966","windcave",2019-01-20,NA,NA,NA,43.66607,-110.95602
"23967","windcave",2019-01-21,NA,NA,NA,43.66607,-110.95602
"23968","windcave",2019-01-22,NA,NA,NA,43.66607,-110.95602
"23969","windcave",2019-01-23,NA,NA,NA,43.66607,-110.95602
"23970","windcave",2019-01-24,NA,NA,NA,43.66607,-110.95602
"23971","windcave",2019-01-25,NA,NA,NA,43.66607,-110.95602
"23972","windcave",2019-01-26,NA,NA,NA,43.66607,-110.95602
"23973","windcave",2019-01-27,NA,NA,NA,43.66607,-110.95602
"23974","windcave",2019-01-28,NA,NA,NA,43.66607,-110.95602
"23975","windcave",2019-01-29,NA,NA,NA,43.66607,-110.95602
"23976","windcave",2019-01-30,NA,NA,NA,43.66607,-110.95602
"23977","windcave",2019-01-31,NA,NA,NA,43.66607,-110.95602
"23978","windcave",2019-02-01,NA,NA,NA,43.66607,-110.95602
"23979","windcave",2019-02-02,NA,NA,NA,43.66607,-110.95602
"23980","windcave",2019-02-03,NA,NA,NA,43.66607,-110.95602
"23981","windcave",2019-02-04,NA,NA,NA,43.66607,-110.95602
"23982","windcave",2019-02-05,NA,NA,NA,43.66607,-110.95602
"23983","windcave",2019-02-06,NA,NA,NA,43.66607,-110.95602
"23984","windcave",2019-02-07,NA,NA,NA,43.66607,-110.95602
"23985","windcave",2019-02-08,NA,NA,NA,43.66607,-110.95602
"23986","windcave",2019-02-09,NA,NA,NA,43.66607,-110.95602
"23987","windcave",2019-02-10,NA,NA,NA,43.66607,-110.95602
"23988","windcave",2019-02-11,NA,NA,NA,43.66607,-110.95602
"23989","windcave",2019-02-12,NA,NA,NA,43.66607,-110.95602
"23990","windcave",2019-02-13,NA,NA,NA,43.66607,-110.95602
"23991","windcave",2019-02-14,NA,NA,NA,43.66607,-110.95602
"23992","windcave",2019-02-15,NA,NA,NA,43.66607,-110.95602
"23993","windcave",2019-02-16,NA,NA,NA,43.66607,-110.95602
"23994","windcave",2019-02-17,NA,NA,NA,43.66607,-110.95602
"23995","windcave",2019-02-18,NA,NA,NA,43.66607,-110.95602
"23996","windcave",2019-02-19,NA,NA,NA,43.66607,-110.95602
"23997","windcave",2019-02-20,NA,NA,NA,43.66607,-110.95602
"23998","windcave",2019-02-21,NA,NA,NA,43.66607,-110.95602
"23999","windcave",2019-02-22,NA,NA,NA,43.66607,-110.95602
"24000","windcave",2019-02-23,NA,NA,NA,43.66607,-110.95602
"24001","windcave",2019-02-24,NA,NA,NA,43.66607,-110.95602
"24002","windcave",2019-02-25,NA,NA,NA,43.66607,-110.95602
"24003","windcave",2019-02-26,NA,NA,NA,43.66607,-110.95602
"24004","windcave",2019-02-27,NA,NA,NA,43.66607,-110.95602
"24005","windcave",2019-02-28,NA,NA,NA,43.66607,-110.95602
"24006","windcave",2019-03-01,NA,NA,NA,43.66607,-110.95602
"24007","windcave",2019-03-02,NA,NA,NA,43.66607,-110.95602
"24008","windcave",2019-03-03,NA,NA,NA,43.66607,-110.95602
"24009","windcave",2019-03-04,NA,NA,NA,43.66607,-110.95602
"24010","windcave",2019-03-05,NA,NA,NA,43.66607,-110.95602
"24011","windcave",2019-03-06,NA,NA,NA,43.66607,-110.95602
"24012","windcave",2019-03-07,NA,NA,NA,43.66607,-110.95602
"24013","windcave",2019-03-08,NA,NA,NA,43.66607,-110.95602
"24014","windcave",2019-03-09,NA,NA,NA,43.66607,-110.95602
"24015","windcave",2019-03-10,NA,NA,NA,43.66607,-110.95602
"24016","windcave",2019-03-11,NA,NA,NA,43.66607,-110.95602
"24017","windcave",2019-03-12,NA,NA,NA,43.66607,-110.95602
"24018","windcave",2019-03-13,NA,NA,NA,43.66607,-110.95602
"24019","windcave",2019-03-14,NA,NA,NA,43.66607,-110.95602
"24020","windcave",2019-03-15,NA,NA,NA,43.66607,-110.95602
"24021","windcave",2019-03-16,NA,NA,NA,43.66607,-110.95602
"24022","windcave",2019-03-17,NA,NA,NA,43.66607,-110.95602
"24023","windcave",2019-03-18,NA,NA,NA,43.66607,-110.95602
"24024","windcave",2019-03-19,NA,NA,NA,43.66607,-110.95602
"24025","windcave",2019-03-20,NA,NA,NA,43.66607,-110.95602
"24026","windcave",2019-03-21,NA,NA,NA,43.66607,-110.95602
"24027","windcave",2019-03-22,NA,NA,NA,43.66607,-110.95602
"24028","windcave",2019-03-23,NA,NA,NA,43.66607,-110.95602
"24029","windcave",2019-03-24,NA,NA,NA,43.66607,-110.95602
"24030","windcave",2019-03-25,NA,NA,NA,43.66607,-110.95602
"24031","windcave",2019-03-26,NA,NA,NA,43.66607,-110.95602
"24032","windcave",2019-03-27,NA,NA,NA,43.66607,-110.95602
"24033","windcave",2019-03-28,NA,NA,NA,43.66607,-110.95602
"24034","windcave",2019-03-29,NA,NA,NA,43.66607,-110.95602
"24035","windcave",2019-03-30,NA,NA,NA,43.66607,-110.95602
"24036","windcave",2019-03-31,NA,NA,NA,43.66607,-110.95602
"24037","windcave",2019-04-01,NA,NA,NA,43.66607,-110.95602
"24038","windcave",2019-04-02,NA,NA,NA,43.66607,-110.95602
"24039","windcave",2019-04-03,NA,NA,NA,43.66607,-110.95602
"24040","windcave",2019-04-04,NA,NA,NA,43.66607,-110.95602
"24041","windcave",2019-04-05,NA,NA,NA,43.66607,-110.95602
"24042","windcave",2019-04-06,NA,NA,NA,43.66607,-110.95602
"24043","windcave",2019-04-07,NA,NA,NA,43.66607,-110.95602
"24044","windcave",2019-04-08,NA,NA,NA,43.66607,-110.95602
"24045","windcave",2019-04-09,NA,NA,NA,43.66607,-110.95602
"24046","windcave",2019-04-10,NA,NA,NA,43.66607,-110.95602
"24047","windcave",2019-04-11,NA,NA,NA,43.66607,-110.95602
"24048","windcave",2019-04-12,NA,NA,NA,43.66607,-110.95602
"24049","windcave",2019-04-13,NA,NA,NA,43.66607,-110.95602
"24050","windcave",2019-04-14,NA,NA,NA,43.66607,-110.95602
"24051","windcave",2019-04-15,NA,NA,NA,43.66607,-110.95602
"24052","windcave",2019-04-16,NA,NA,NA,43.66607,-110.95602
"24053","windcave",2019-04-17,NA,NA,NA,43.66607,-110.95602
"24054","windcave",2019-04-18,NA,NA,NA,43.66607,-110.95602
"24055","windcave",2019-04-19,NA,NA,NA,43.66607,-110.95602
"24056","windcave",2019-04-20,NA,NA,NA,43.66607,-110.95602
"24057","windcave",2019-04-21,NA,NA,NA,43.66607,-110.95602
"24058","windcave",2019-04-22,NA,NA,NA,43.66607,-110.95602
"24059","windcave",2019-04-23,NA,NA,NA,43.66607,-110.95602
"24060","windcave",2019-04-24,NA,NA,NA,43.66607,-110.95602
"24061","windcave",2019-04-25,NA,NA,NA,43.66607,-110.95602
"24062","windcave",2019-04-26,NA,NA,NA,43.66607,-110.95602
"24063","windcave",2019-04-27,NA,NA,NA,43.66607,-110.95602
"24064","windcave",2019-04-28,NA,NA,NA,43.66607,-110.95602
"24065","windcave",2019-04-29,NA,NA,NA,43.66607,-110.95602
"24066","windcave",2019-04-30,NA,NA,NA,43.66607,-110.95602
"24067","windcave",2019-05-01,NA,NA,NA,43.66607,-110.95602
"24068","windcave",2019-05-02,NA,NA,NA,43.66607,-110.95602
"24069","windcave",2019-05-03,NA,NA,NA,43.66607,-110.95602
"24070","windcave",2019-05-04,NA,NA,NA,43.66607,-110.95602
"24071","windcave",2019-05-05,NA,NA,NA,43.66607,-110.95602
"24072","windcave",2019-05-06,NA,NA,NA,43.66607,-110.95602
"24073","windcave",2019-05-07,NA,NA,NA,43.66607,-110.95602
"24074","windcave",2019-05-08,NA,NA,NA,43.66607,-110.95602
"24075","windcave",2019-05-09,NA,NA,NA,43.66607,-110.95602
"24076","windcave",2019-05-10,NA,NA,NA,43.66607,-110.95602
"24077","windcave",2019-05-11,NA,NA,NA,43.66607,-110.95602
"24078","windcave",2019-05-12,NA,NA,NA,43.66607,-110.95602
"24079","windcave",2019-05-13,NA,NA,NA,43.66607,-110.95602
"24080","windcave",2019-05-14,NA,NA,NA,43.66607,-110.95602
"24081","windcave",2019-05-15,NA,NA,NA,43.66607,-110.95602
"24082","windcave",2019-05-16,NA,NA,NA,43.66607,-110.95602
"24083","windcave",2019-05-17,NA,NA,NA,43.66607,-110.95602
"24084","windcave",2019-05-18,NA,NA,NA,43.66607,-110.95602
"24085","windcave",2019-05-19,NA,NA,NA,43.66607,-110.95602
"24086","windcave",2019-05-20,NA,NA,NA,43.66607,-110.95602
"24087","windcave",2019-05-21,NA,NA,NA,43.66607,-110.95602
"24088","windcave",2019-05-22,NA,NA,NA,43.66607,-110.95602
"24089","windcave",2019-05-23,NA,NA,NA,43.66607,-110.95602
"24090","windcave",2019-05-24,NA,NA,NA,43.66607,-110.95602
"24091","windcave",2019-05-25,NA,NA,NA,43.66607,-110.95602
"24092","windcave",2019-05-26,NA,NA,NA,43.66607,-110.95602
"24093","windcave",2019-05-27,NA,NA,NA,43.66607,-110.95602
"24094","windcave",2019-05-28,NA,NA,NA,43.66607,-110.95602
"24095","windcave",2019-05-29,NA,NA,NA,43.66607,-110.95602
"24096","windcave",2019-05-30,NA,NA,NA,43.66607,-110.95602
"24097","windcave",2019-05-31,NA,NA,NA,43.66607,-110.95602
"24098","windcave",2019-06-01,NA,NA,NA,43.66607,-110.95602
"24099","windcave",2019-06-02,NA,NA,NA,43.66607,-110.95602
"24100","windcave",2019-06-03,NA,NA,NA,43.66607,-110.95602
"24101","windcave",2019-06-04,NA,NA,NA,43.66607,-110.95602
"24102","windcave",2019-06-05,NA,NA,NA,43.66607,-110.95602
"24103","windcave",2019-06-06,NA,NA,NA,43.66607,-110.95602
"24104","windcave",2019-06-07,NA,NA,NA,43.66607,-110.95602
"24105","windcave",2019-06-08,NA,NA,NA,43.66607,-110.95602
"24106","windcave",2019-06-09,NA,NA,NA,43.66607,-110.95602
"24107","windcave",2019-06-10,NA,NA,NA,43.66607,-110.95602
"24108","windcave",2019-06-11,NA,NA,NA,43.66607,-110.95602
"24109","windcave",2019-06-12,NA,NA,NA,43.66607,-110.95602
"24110","windcave",2019-06-13,NA,NA,NA,43.66607,-110.95602
"24111","windcave",2019-06-14,NA,NA,NA,43.66607,-110.95602
"24112","windcave",2019-06-15,NA,NA,NA,43.66607,-110.95602
"24113","windcave",2019-06-16,NA,NA,NA,43.66607,-110.95602
"24114","windcave",2019-06-17,NA,NA,NA,43.66607,-110.95602
"24115","windcave",2019-06-18,NA,NA,NA,43.66607,-110.95602
"24116","windcave",2019-06-19,NA,NA,NA,43.66607,-110.95602
"24117","windcave",2019-06-20,NA,NA,NA,43.66607,-110.95602
"24118","windcave",2019-06-21,NA,NA,NA,43.66607,-110.95602
"24119","windcave",2019-06-22,NA,NA,NA,43.66607,-110.95602
"24120","windcave",2019-06-23,NA,NA,NA,43.66607,-110.95602
"24121","windcave",2019-06-24,NA,NA,NA,43.66607,-110.95602
"24122","windcave",2019-06-25,NA,NA,NA,43.66607,-110.95602
"24123","windcave",2019-06-26,NA,NA,NA,43.66607,-110.95602
"24124","windcave",2019-06-27,NA,NA,NA,43.66607,-110.95602
"24125","windcave",2019-06-28,NA,NA,NA,43.66607,-110.95602
"24126","windcave",2019-06-29,NA,NA,NA,43.66607,-110.95602
"24127","windcave",2019-06-30,NA,NA,NA,43.66607,-110.95602
"24128","windcave",2019-07-01,NA,NA,NA,43.66607,-110.95602
"24129","windcave",2019-07-02,NA,NA,NA,43.66607,-110.95602
"24130","windcave",2019-07-03,NA,NA,NA,43.66607,-110.95602
"24131","windcave",2019-07-04,NA,NA,NA,43.66607,-110.95602
"24132","windcave",2019-07-05,NA,NA,NA,43.66607,-110.95602
"24133","windcave",2019-07-06,NA,NA,NA,43.66607,-110.95602
"24134","windcave",2019-07-07,NA,NA,NA,43.66607,-110.95602
"24135","windcave",2019-07-08,NA,NA,NA,43.66607,-110.95602
"24136","windcave",2019-07-09,NA,NA,NA,43.66607,-110.95602
"24137","windcave",2019-07-10,NA,NA,NA,43.66607,-110.95602
"24138","windcave",2019-07-11,NA,NA,NA,43.66607,-110.95602
"24139","windcave",2019-07-12,NA,NA,NA,43.66607,-110.95602
"24140","windcave",2019-07-13,NA,NA,NA,43.66607,-110.95602
"24141","windcave",2019-07-14,NA,NA,NA,43.66607,-110.95602
"24142","windcave",2019-07-15,NA,NA,NA,43.66607,-110.95602
"24143","windcave",2019-07-16,NA,NA,NA,43.66607,-110.95602
"24144","windcave",2019-07-17,NA,NA,NA,43.66607,-110.95602
"24145","windcave",2019-07-18,NA,NA,NA,43.66607,-110.95602
"24146","windcave",2019-07-19,NA,NA,NA,43.66607,-110.95602
"24147","windcave",2019-07-20,NA,NA,NA,43.66607,-110.95602
"24148","windcave",2019-07-21,NA,NA,NA,43.66607,-110.95602
"24149","windcave",2019-07-22,NA,NA,NA,43.66607,-110.95602
"24150","windcave",2019-07-23,NA,NA,NA,43.66607,-110.95602
"24151","windcave",2019-07-24,NA,NA,NA,43.66607,-110.95602
"24152","windcave",2019-07-25,NA,NA,NA,43.66607,-110.95602
"24153","windcave",2019-07-26,NA,NA,NA,43.66607,-110.95602
"24154","windcave",2019-07-27,NA,NA,NA,43.66607,-110.95602
"24155","windcave",2019-07-28,NA,NA,NA,43.66607,-110.95602
"24156","windcave",2019-07-29,NA,NA,NA,43.66607,-110.95602
"24157","windcave",2019-07-30,NA,NA,NA,43.66607,-110.95602
"24158","windcave",2019-07-31,NA,NA,NA,43.66607,-110.95602
"24159","windcave",2019-08-01,NA,NA,NA,43.66607,-110.95602
"24160","windcave",2019-08-02,NA,NA,NA,43.66607,-110.95602
"24161","windcave",2019-08-03,NA,NA,NA,43.66607,-110.95602
"24162","windcave",2019-08-04,NA,NA,NA,43.66607,-110.95602
"24163","windcave",2019-08-05,NA,NA,NA,43.66607,-110.95602
"24164","windcave",2019-08-06,NA,NA,NA,43.66607,-110.95602
"24165","windcave",2019-08-07,NA,NA,NA,43.66607,-110.95602
"24166","windcave",2019-08-08,NA,NA,NA,43.66607,-110.95602
"24167","windcave",2019-08-09,NA,NA,NA,43.66607,-110.95602
"24168","windcave",2019-08-10,NA,NA,NA,43.66607,-110.95602
"24169","windcave",2019-08-11,NA,NA,NA,43.66607,-110.95602
"24170","windcave",2019-08-12,NA,NA,NA,43.66607,-110.95602
"24171","windcave",2019-08-13,NA,NA,NA,43.66607,-110.95602
"24172","windcave",2019-08-14,NA,NA,NA,43.66607,-110.95602
"24173","windcave",2019-08-15,NA,NA,NA,43.66607,-110.95602
"24174","windcave",2019-08-16,NA,NA,NA,43.66607,-110.95602
"24175","windcave",2019-08-17,NA,NA,NA,43.66607,-110.95602
"24176","windcave",2019-08-18,NA,NA,NA,43.66607,-110.95602
"24177","windcave",2019-08-19,NA,NA,NA,43.66607,-110.95602
"24178","windcave",2019-08-20,NA,NA,NA,43.66607,-110.95602
"24179","windcave",2019-08-21,NA,NA,NA,43.66607,-110.95602
"24180","windcave",2019-08-22,NA,NA,NA,43.66607,-110.95602
"24181","windcave",2019-08-23,NA,NA,NA,43.66607,-110.95602
"24182","windcave",2019-08-24,NA,NA,NA,43.66607,-110.95602
"24183","windcave",2019-08-25,NA,NA,NA,43.66607,-110.95602
"24184","windcave",2019-08-26,NA,NA,NA,43.66607,-110.95602
"24185","windcave",2019-08-27,NA,NA,NA,43.66607,-110.95602
"24186","windcave",2019-08-28,NA,NA,NA,43.66607,-110.95602
"24187","windcave",2019-08-29,NA,NA,NA,43.66607,-110.95602
"24188","windcave",2019-08-30,NA,NA,NA,43.66607,-110.95602
"24189","windcave",2019-08-31,NA,NA,NA,43.66607,-110.95602
"24190","windcave",2019-09-01,NA,NA,NA,43.66607,-110.95602
"24191","windcave",2019-09-02,NA,NA,NA,43.66607,-110.95602
"24192","windcave",2019-09-03,NA,NA,NA,43.66607,-110.95602
"24193","windcave",2019-09-04,NA,NA,NA,43.66607,-110.95602
"24194","windcave",2019-09-05,NA,NA,NA,43.66607,-110.95602
"24195","windcave",2019-09-06,NA,NA,NA,43.66607,-110.95602
"24196","windcave",2019-09-07,NA,NA,NA,43.66607,-110.95602
"24197","windcave",2019-09-08,NA,NA,NA,43.66607,-110.95602
"24198","windcave",2019-09-09,NA,NA,NA,43.66607,-110.95602
"24199","windcave",2019-09-10,NA,NA,NA,43.66607,-110.95602
"24200","windcave",2019-09-11,NA,NA,NA,43.66607,-110.95602
"24201","windcave",2019-09-12,NA,NA,NA,43.66607,-110.95602
"24202","windcave",2019-09-13,NA,NA,NA,43.66607,-110.95602
"24203","windcave",2019-09-14,NA,NA,NA,43.66607,-110.95602
"24204","windcave",2019-09-15,NA,NA,NA,43.66607,-110.95602
"24205","windcave",2019-09-16,NA,NA,NA,43.66607,-110.95602
"24206","windcave",2019-09-17,NA,NA,NA,43.66607,-110.95602
"24207","windcave",2019-09-18,NA,NA,NA,43.66607,-110.95602
"24208","windcave",2019-09-19,NA,NA,NA,43.66607,-110.95602
"24209","windcave",2019-09-20,NA,NA,NA,43.66607,-110.95602
"24210","windcave",2019-09-21,NA,NA,NA,43.66607,-110.95602
"24211","windcave",2019-09-22,NA,NA,NA,43.66607,-110.95602
"24212","windcave",2019-09-23,NA,NA,NA,43.66607,-110.95602
"24213","windcave",2019-09-24,NA,NA,NA,43.66607,-110.95602
"24214","windcave",2019-09-25,NA,NA,NA,43.66607,-110.95602
"24215","windcave",2019-09-26,NA,NA,NA,43.66607,-110.95602
"24216","windcave",2019-09-27,NA,NA,NA,43.66607,-110.95602
"24217","windcave",2019-09-28,NA,NA,NA,43.66607,-110.95602
"24218","windcave",2019-09-29,NA,NA,NA,43.66607,-110.95602
"24219","windcave",2019-09-30,NA,NA,NA,43.66607,-110.95602
"24220","windcave",2019-10-01,NA,NA,NA,43.66607,-110.95602
"24221","windcave",2019-10-02,NA,NA,NA,43.66607,-110.95602
"24222","windcave",2019-10-03,NA,NA,NA,43.66607,-110.95602
"24223","windcave",2019-10-04,NA,NA,NA,43.66607,-110.95602
"24224","windcave",2019-10-05,NA,NA,NA,43.66607,-110.95602
"24225","windcave",2019-10-06,NA,NA,NA,43.66607,-110.95602
"24226","windcave",2019-10-07,NA,NA,NA,43.66607,-110.95602
"24227","windcave",2019-10-08,NA,NA,NA,43.66607,-110.95602
"24228","windcave",2019-10-09,NA,NA,NA,43.66607,-110.95602
"24229","windcave",2019-10-10,NA,NA,NA,43.66607,-110.95602
"24230","windcave",2019-10-11,NA,NA,NA,43.66607,-110.95602
"24231","windcave",2019-10-12,NA,NA,NA,43.66607,-110.95602
"24232","windcave",2019-10-13,NA,NA,NA,43.66607,-110.95602
"24233","windcave",2019-10-14,NA,NA,NA,43.66607,-110.95602
"24234","windcave",2019-10-15,NA,NA,NA,43.66607,-110.95602
"24235","windcave",2019-10-16,NA,NA,NA,43.66607,-110.95602
"24236","windcave",2019-10-17,NA,NA,NA,43.66607,-110.95602
"24237","windcave",2019-10-18,NA,NA,NA,43.66607,-110.95602
"24238","windcave",2019-10-19,NA,NA,NA,43.66607,-110.95602
"24239","windcave",2019-10-20,NA,NA,NA,43.66607,-110.95602
"24240","windcave",2019-10-21,NA,NA,NA,43.66607,-110.95602
"24241","windcave",2019-10-22,NA,NA,NA,43.66607,-110.95602
"24242","windcave",2019-10-23,NA,NA,NA,43.66607,-110.95602
"24243","windcave",2019-10-24,NA,NA,NA,43.66607,-110.95602
"24244","windcave",2019-10-25,NA,NA,NA,43.66607,-110.95602
"24245","windcave",2019-10-26,NA,NA,NA,43.66607,-110.95602
"24246","windcave",2019-10-27,NA,NA,NA,43.66607,-110.95602
"24247","windcave",2019-10-28,NA,NA,NA,43.66607,-110.95602
"24248","windcave",2019-10-29,NA,NA,NA,43.66607,-110.95602
"24249","windcave",2019-10-30,NA,NA,NA,43.66607,-110.95602
"24250","windcave",2019-10-31,NA,NA,NA,43.66607,-110.95602
"24251","windcave",2019-11-01,NA,NA,NA,43.66607,-110.95602
"24252","windcave",2019-11-02,NA,NA,NA,43.66607,-110.95602
"24253","windcave",2019-11-03,NA,NA,NA,43.66607,-110.95602
"24254","windcave",2019-11-04,NA,NA,NA,43.66607,-110.95602
"24255","windcave",2019-11-05,NA,NA,NA,43.66607,-110.95602
"24256","windcave",2019-11-06,NA,NA,NA,43.66607,-110.95602
"24257","windcave",2019-11-07,NA,NA,NA,43.66607,-110.95602
"24258","windcave",2019-11-08,NA,NA,NA,43.66607,-110.95602
"24259","windcave",2019-11-09,NA,NA,NA,43.66607,-110.95602
"24260","windcave",2019-11-10,NA,NA,NA,43.66607,-110.95602
"24261","windcave",2019-11-11,NA,NA,NA,43.66607,-110.95602
"24262","windcave",2019-11-12,NA,NA,NA,43.66607,-110.95602
"24263","windcave",2019-11-13,NA,NA,NA,43.66607,-110.95602
"24264","windcave",2019-11-14,NA,NA,NA,43.66607,-110.95602
"24265","windcave",2019-11-15,NA,NA,NA,43.66607,-110.95602
"24266","windcave",2019-11-16,NA,NA,NA,43.66607,-110.95602
"24267","windcave",2019-11-17,NA,NA,NA,43.66607,-110.95602
"24268","windcave",2019-11-18,NA,NA,NA,43.66607,-110.95602
"24269","windcave",2019-11-19,NA,NA,NA,43.66607,-110.95602
"24270","windcave",2019-11-20,NA,NA,NA,43.66607,-110.95602
"24271","windcave",2019-11-21,NA,NA,NA,43.66607,-110.95602
"24272","windcave",2019-11-22,NA,NA,NA,43.66607,-110.95602
