Plot Title: 10767835								
#	"Date Time, GMT-06:00"	"Temp, °F (LGR S/N: 10767835, SEN S/N: 10767835)"	"Temp, °C (LGR S/N: 10767835, SEN S/N: 10767835)"	Coupler Detached (LGR S/N: 10767835)	Coupler Attached (LGR S/N: 10767835)	Host Connected (LGR S/N: 10767835)	Stopped (LGR S/N: 10767835)	End Of File (LGR S/N: 10767835)
628	8/29/2015 0:24	38.131	3.4					
629	8/29/2015 1:24	38.131	3.4					
630	8/29/2015 2:24	38.037	3.4					
631	8/29/2015 3:24	38.084	3.4					
632	8/29/2015 4:24	37.989	3.3					
633	8/29/2015 5:24	37.989	3.3					
634	8/29/2015 6:24	37.893	3.3					
635	8/29/2015 7:24	37.942	3.3					
636	8/29/2015 8:24	38.273	3.5					
637	8/29/2015 9:24	38.795	3.8					
638	8/29/2015 10:24	38.889	3.8					
639	8/29/2015 11:24	39.124	4.0					
640	8/29/2015 12:24	39.643	4.2					
641	8/29/2015 13:24	39.596	4.2					
642	8/29/2015 14:24	39.924	4.4					
643	8/29/2015 15:24	39.97	4.4					
644	8/29/2015 16:24	39.877	4.4					
645	8/29/2015 17:24	39.596	4.2					
646	8/29/2015 18:24	39.36	4.1					
647	8/29/2015 19:24	39.031	3.9					
648	8/29/2015 20:24	38.795	3.8					
649	8/29/2015 21:24	38.795	3.8					
650	8/29/2015 22:24	38.748	3.7					
651	8/29/2015 23:24	38.557	3.6					
652	8/30/2015 0:24	38.795	3.8					
653	8/30/2015 1:24	38.748	3.7					
654	8/30/2015 2:24	38.653	3.7					
655	8/30/2015 3:24	38.557	3.6					
656	8/30/2015 4:24	38.511	3.6					
657	8/30/2015 5:24	38.511	3.6					
658	8/30/2015 6:24	38.368	3.5					
659	8/30/2015 7:24	38.226	3.5					
660	8/30/2015 8:24	38.273	3.5					
661	8/30/2015 9:24	38.322	3.5					
662	8/30/2015 10:24	38.464	3.6					
663	8/30/2015 11:24	38.606	3.7					
664	8/30/2015 12:24	38.937	3.9					
665	8/30/2015 13:24	39.031	3.9					
666	8/30/2015 14:24	39.407	4.1					
667	8/30/2015 15:24	39.313	4.1					
668	8/30/2015 16:24	39.22	4.0					
669	8/30/2015 17:24	39.173	4.0					
670	8/30/2015 18:24	38.842	3.8					
671	8/30/2015 19:24	38.464	3.6					
672	8/30/2015 20:24	38.037	3.4					
673	8/30/2015 21:24	37.798	3.2					
674	8/30/2015 22:24	37.513	3.1					
675	8/30/2015 23:24	37.225	2.9					
676	8/31/2015 0:24	36.986	2.8					
677	8/31/2015 1:24	36.795	2.7					
678	8/31/2015 2:24	36.698	2.6					
679	8/31/2015 3:24	36.651	2.6					
680	8/31/2015 4:24	36.554	2.5					
681	8/31/2015 5:24	36.459	2.5					
682	8/31/2015 6:24	36.41	2.5					
683	8/31/2015 7:24	36.41	2.5					
684	8/31/2015 8:24	36.651	2.6					
685	8/31/2015 9:24	36.842	2.7					
686	8/31/2015 10:24	36.986	2.8					
687	8/31/2015 11:24	37.081	2.8					
688	8/31/2015 12:24	37.13	2.9					
689	8/31/2015 13:24	37.225	2.9					
690	8/31/2015 14:24	37.321	3.0					
691	8/31/2015 15:24	37.416	3.0					
692	8/31/2015 16:24	37.465	3.0					
693	8/31/2015 17:24	37.416	3.0					
694	8/31/2015 18:24	37.416	3.0					
695	8/31/2015 19:24	37.274	2.9					
696	8/31/2015 20:24	37.179	2.9					
697	8/31/2015 21:24	37.035	2.8					
698	8/31/2015 22:24	37.035	2.8					
699	8/31/2015 23:24	36.986	2.8					
700	9/1/2015 0:24	36.986	2.8					
701	9/1/2015 1:24	36.986	2.8					
702	9/1/2015 2:24	36.986	2.8					
703	9/1/2015 3:24	36.939	2.7					
704	9/1/2015 4:24	36.939	2.7					
705	9/1/2015 5:24	36.939	2.7					
706	9/1/2015 6:24	36.939	2.7					
707	9/1/2015 7:24	37.035	2.8					
708	9/1/2015 8:24	37.416	3.0					
709	9/1/2015 9:24	37.702	3.2					
710	9/1/2015 10:24	37.989	3.3					
711	9/1/2015 11:24	37.989	3.3					
712	9/1/2015 12:24	38.084	3.4					
713	9/1/2015 13:24	38.273	3.5					
714	9/1/2015 14:24	38.322	3.5					
715	9/1/2015 15:24	38.557	3.6					
716	9/1/2015 16:24	38.415	3.6					
717	9/1/2015 17:24	38.557	3.6					
718	9/1/2015 18:24	38.511	3.6					
719	9/1/2015 19:24	38.368	3.5					
720	9/1/2015 20:24	38.084	3.4					
721	9/1/2015 21:24	37.989	3.3					
722	9/1/2015 22:24	37.893	3.3					
723	9/1/2015 23:24	37.893	3.3					
724	9/2/2015 0:24	37.798	3.2					
725	9/2/2015 1:24	37.751	3.2					
726	9/2/2015 2:24	37.751	3.2					
727	9/2/2015 3:24	37.702	3.2					
728	9/2/2015 4:24	37.702	3.2					
729	9/2/2015 5:24	37.702	3.2					
730	9/2/2015 6:24	37.656	3.1					
731	9/2/2015 7:24	37.609	3.1					
732	9/2/2015 8:24	37.798	3.2					
733	9/2/2015 9:24	37.942	3.3					
734	9/2/2015 10:24	38.179	3.4					
735	9/2/2015 11:24	38.273	3.5					
736	9/2/2015 12:24	38.273	3.5					
737	9/2/2015 13:24	38.748	3.7					
738	9/2/2015 14:24	38.842	3.8					
739	9/2/2015 15:24	38.937	3.9					
740	9/2/2015 16:24	38.984	3.9					
741	9/2/2015 17:24	38.842	3.8					
742	9/2/2015 18:24	38.748	3.7					
743	9/2/2015 19:24	38.511	3.6					
744	9/2/2015 20:24	38.131	3.4					
745	9/2/2015 21:24	37.989	3.3					
746	9/2/2015 22:24	37.893	3.3					
747	9/2/2015 23:24	37.893	3.3					
748	9/3/2015 0:24	37.846	3.2					
749	9/3/2015 1:24	37.846	3.2					
750	9/3/2015 2:24	37.942	3.3					
751	9/3/2015 3:24	37.942	3.3					
752	9/3/2015 4:24	37.989	3.3					
753	9/3/2015 5:24	37.942	3.3					
754	9/3/2015 6:24	37.893	3.3					
755	9/3/2015 7:24	37.798	3.2					
756	9/3/2015 8:24	37.798	3.2					
757	9/3/2015 9:24	38.131	3.4					
758	9/3/2015 10:24	38.415	3.6					
759	9/3/2015 11:24	38.606	3.7					
760	9/3/2015 12:24	38.937	3.9					
761	9/3/2015 13:24	39.124	4.0					
762	9/3/2015 14:24	39.22	4.0					
763	9/3/2015 15:24	39.124	4.0					
764	9/3/2015 16:24	39.031	3.9					
765	9/3/2015 17:24	39.031	3.9					
766	9/3/2015 18:24	38.842	3.8					
767	9/3/2015 19:24	38.464	3.6					
768	9/3/2015 20:24	38.226	3.5					
769	9/3/2015 21:24	38.179	3.4					
770	9/3/2015 22:24	38.084	3.4					
771	9/3/2015 23:24	37.989	3.3					
772	9/4/2015 0:24	37.942	3.3					
773	9/4/2015 1:24	37.893	3.3					
774	9/4/2015 2:24	37.846	3.2					
775	9/4/2015 3:24	37.798	3.2					
776	9/4/2015 4:24	37.702	3.2					
777	9/4/2015 5:24	37.656	3.1					
778	9/4/2015 6:24	37.513	3.1					
779	9/4/2015 7:24	37.416	3.0					
780	9/4/2015 8:24	37.656	3.1					
781	9/4/2015 9:24	37.989	3.3					
782	9/4/2015 10:24	38.084	3.4					
783	9/4/2015 11:24	38.131	3.4					
784	9/4/2015 12:24	38.179	3.4					
785	9/4/2015 13:24	38.322	3.5					
786	9/4/2015 14:24	38.557	3.6					
787	9/4/2015 15:24	38.464	3.6					
788	9/4/2015 16:24	38.511	3.6					
789	9/4/2015 17:24	38.464	3.6					
790	9/4/2015 18:24	38.368	3.5					
791	9/4/2015 19:24	38.368	3.5					
792	9/4/2015 20:24	38.084	3.4					
793	9/4/2015 21:24	37.846	3.2					
794	9/4/2015 22:24	37.893	3.3					
795	9/4/2015 23:24	37.846	3.2					
796	9/5/2015 0:24	37.846	3.2					
797	9/5/2015 1:24	37.893	3.3					
798	9/5/2015 2:24	37.798	3.2					
799	9/5/2015 3:24	37.798	3.2					
800	9/5/2015 4:24	37.702	3.2					
801	9/5/2015 5:24	37.656	3.1					
802	9/5/2015 6:24	37.656	3.1					
803	9/5/2015 7:24	37.513	3.1					
804	9/5/2015 8:24	37.513	3.1					
805	9/5/2015 9:24	37.751	3.2					
806	9/5/2015 10:24	37.751	3.2					
807	9/5/2015 11:24	37.846	3.2					
808	9/5/2015 12:24	38.131	3.4					
809	9/5/2015 13:24	37.989	3.3					
810	9/5/2015 14:24	37.942	3.3					
811	9/5/2015 15:24	38.084	3.4					
812	9/5/2015 16:24	37.989	3.3					
813	9/5/2015 17:24	37.465	3.0					
814	9/5/2015 18:24	37.179	2.9					
815	9/5/2015 19:24	36.891	2.7					
816	9/5/2015 20:24	36.603	2.6					
817	9/5/2015 21:24	36.266	2.4					
818	9/5/2015 22:24	36.025	2.2					
819	9/5/2015 23:24	35.782	2.1					
820	9/6/2015 0:24	35.589	2.0					
821	9/6/2015 1:24	35.492	1.9					
822	9/6/2015 2:24	35.443	1.9					
823	9/6/2015 3:24	35.395	1.9					
824	9/6/2015 4:24	35.395	1.9					
825	9/6/2015 5:24	35.249	1.8					
826	9/6/2015 6:24	35.2	1.8					
827	9/6/2015 7:24	35.152	1.8					
828	9/6/2015 8:24	35.249	1.8					
829	9/6/2015 9:24	35.395	1.9					
830	9/6/2015 10:24	35.492	1.9					
831	9/6/2015 11:24	35.589	2.0					
832	9/6/2015 12:24	35.733	2.1					
833	9/6/2015 13:24	35.782	2.1					
834	9/6/2015 14:24	36.313	2.4					
835	9/6/2015 15:24	36.554	2.5					
836	9/6/2015 16:24	36.986	2.8					
837	9/6/2015 17:24	37.035	2.8					
838	9/6/2015 18:24	36.842	2.7					
839	9/6/2015 19:24	36.603	2.6					
840	9/6/2015 20:24	36.361	2.4					
841	9/6/2015 21:24	36.169	2.3					
842	9/6/2015 22:24	36.072	2.3					
843	9/6/2015 23:24	35.879	2.2					
844	9/7/2015 0:24	35.83	2.1					
845	9/7/2015 1:24	35.782	2.1					
846	9/7/2015 2:24	35.879	2.2					
847	9/7/2015 3:24	35.879	2.2					
848	9/7/2015 4:24	35.976	2.2					
849	9/7/2015 5:24	35.976	2.2					
850	9/7/2015 6:24	35.782	2.1					
851	9/7/2015 7:24	35.589	2.0					
852	9/7/2015 8:24	35.685	2.0					
853	9/7/2015 9:24	35.879	2.2					
854	9/7/2015 10:24	35.976	2.2					
855	9/7/2015 11:24	36.072	2.3					
856	9/7/2015 12:24	36.12	2.3					
857	9/7/2015 13:24	36.169	2.3					
858	9/7/2015 14:24	36.217	2.3					
859	9/7/2015 15:24	36.266	2.4					
860	9/7/2015 16:24	36.313	2.4					
861	9/7/2015 17:24	36.361	2.4					
862	9/7/2015 18:24	36.554	2.5					
863	9/7/2015 19:24	36.361	2.4					
864	9/7/2015 20:24	36.169	2.3					
865	9/7/2015 21:24	35.976	2.2					
866	9/7/2015 22:24	35.928	2.2					
867	9/7/2015 23:24	35.879	2.2					
868	9/8/2015 0:24	35.879	2.2					
869	9/8/2015 1:24	35.879	2.2					
870	9/8/2015 2:24	35.879	2.2					
871	9/8/2015 3:24	35.83	2.1					
872	9/8/2015 4:24	35.733	2.1					
873	9/8/2015 5:24	35.638	2.0					
874	9/8/2015 6:24	35.541	2.0					
875	9/8/2015 7:24	35.541	2.0					
876	9/8/2015 8:24	35.782	2.1					
877	9/8/2015 9:24	35.976	2.2					
878	9/8/2015 10:24	36.169	2.3					
879	9/8/2015 11:24	36.266	2.4					
880	9/8/2015 12:24	36.313	2.4					
881	9/8/2015 13:24	36.361	2.4					
882	9/8/2015 14:24	36.459	2.5					
883	9/8/2015 15:24	36.554	2.5					
884	9/8/2015 16:24	36.842	2.7					
885	9/8/2015 17:24	36.603	2.6					
886	9/8/2015 18:24	36.459	2.5					
887	9/8/2015 19:24	36.41	2.5					
888	9/8/2015 20:24	36.266	2.4					
889	9/8/2015 21:24	36.217	2.3					
890	9/8/2015 22:24	36.169	2.3					
891	9/8/2015 23:24	36.12	2.3					
892	9/9/2015 0:24	35.976	2.2					
893	9/9/2015 1:24	35.928	2.2					
894	9/9/2015 2:24	35.879	2.2					
895	9/9/2015 3:24	35.879	2.2					
896	9/9/2015 4:24	35.928	2.2					
897	9/9/2015 5:24	35.879	2.2					
898	9/9/2015 6:24	35.879	2.2					
899	9/9/2015 7:24	35.879	2.2					
900	9/9/2015 8:24	36.072	2.3					
901	9/9/2015 9:24	36.266	2.4					
902	9/9/2015 10:24	36.505	2.5					
903	9/9/2015 11:24	36.795	2.7					
904	9/9/2015 12:24	36.795	2.7					
905	9/9/2015 13:24	36.891	2.7					
906	9/9/2015 14:24	37.035	2.8					
907	9/9/2015 15:24	37.13	2.9					
908	9/9/2015 16:24	37.13	2.9					
909	9/9/2015 17:24	37.179	2.9					
910	9/9/2015 18:24	37.13	2.9					
911	9/9/2015 19:24	37.035	2.8					
912	9/9/2015 20:24	36.939	2.7					
913	9/9/2015 21:24	36.795	2.7					
914	9/9/2015 22:24	36.747	2.6					
915	9/9/2015 23:24	36.747	2.6					
916	9/10/2015 0:24	36.698	2.6					
917	9/10/2015 1:24	36.651	2.6					
918	9/10/2015 2:24	36.554	2.5					
919	9/10/2015 3:24	36.505	2.5					
920	9/10/2015 4:24	36.459	2.5					
921	9/10/2015 5:24	36.459	2.5					
922	9/10/2015 6:24	36.459	2.5					
923	9/10/2015 7:24	36.41	2.5					
924	9/10/2015 8:24	36.651	2.6					
925	9/10/2015 9:24	36.795	2.7					
926	9/10/2015 10:24	36.939	2.7					
927	9/10/2015 11:24	37.035	2.8					
928	9/10/2015 12:24	37.13	2.9					
929	9/10/2015 13:24	37.225	2.9					
930	9/10/2015 14:24	37.321	3.0					
931	9/10/2015 15:24	37.321	3.0					
932	9/10/2015 16:24	37.416	3.0					
933	9/10/2015 17:24	37.416	3.0					
934	9/10/2015 18:24	37.416	3.0					
935	9/10/2015 19:24	37.416	3.0					
936	9/10/2015 20:24	37.274	2.9					
937	9/10/2015 21:24	37.225	2.9					
938	9/10/2015 22:24	37.179	2.9					
939	9/10/2015 23:24	37.13	2.9					
940	9/11/2015 0:24	37.081	2.8					
941	9/11/2015 1:24	37.035	2.8					
942	9/11/2015 2:24	37.035	2.8					
943	9/11/2015 3:24	36.986	2.8					
944	9/11/2015 4:24	36.986	2.8					
945	9/11/2015 5:24	36.939	2.7					
946	9/11/2015 6:24	36.891	2.7					
947	9/11/2015 7:24	36.891	2.7					
948	9/11/2015 8:24	37.035	2.8					
949	9/11/2015 9:24	37.225	2.9					
950	9/11/2015 10:24	37.321	3.0					
951	9/11/2015 11:24	37.465	3.0					
952	9/11/2015 12:24	37.609	3.1					
953	9/11/2015 13:24	37.609	3.1					
954	9/11/2015 14:24	37.702	3.2					
955	9/11/2015 15:24	37.798	3.2					
956	9/11/2015 16:24	37.893	3.3					
957	9/11/2015 17:24	37.846	3.2					
958	9/11/2015 18:24	37.702	3.2					
959	9/11/2015 19:24	37.513	3.1					
960	9/11/2015 20:24	37.416	3.0					
961	9/11/2015 21:24	37.321	3.0					
962	9/11/2015 22:24	37.321	3.0					
963	9/11/2015 23:24	37.274	2.9					
964	9/12/2015 0:24	37.274	2.9					
965	9/12/2015 1:24	37.225	2.9					
966	9/12/2015 2:24	37.225	2.9					
967	9/12/2015 3:24	37.179	2.9					
968	9/12/2015 4:24	37.13	2.9					
969	9/12/2015 5:24	37.13	2.9					
970	9/12/2015 6:24	37.081	2.8					
971	9/12/2015 7:24	36.986	2.8					
972	9/12/2015 8:24	37.081	2.8					
973	9/12/2015 9:24	37.274	2.9					
974	9/12/2015 10:24	37.416	3.0					
975	9/12/2015 11:24	37.56	3.1					
976	9/12/2015 12:24	37.609	3.1					
977	9/12/2015 13:24	37.751	3.2					
978	9/12/2015 14:24	37.798	3.2					
979	9/12/2015 15:24	37.846	3.2					
980	9/12/2015 16:24	37.893	3.3					
981	9/12/2015 17:24	37.798	3.2					
982	9/12/2015 18:24	37.702	3.2					
983	9/12/2015 19:24	37.656	3.1					
984	9/12/2015 20:24	37.513	3.1					
985	9/12/2015 21:24	37.416	3.0					
986	9/12/2015 22:24	37.321	3.0					
987	9/12/2015 23:24	37.274	2.9					
988	9/13/2015 0:24	37.225	2.9					
989	9/13/2015 1:24	37.179	2.9					
990	9/13/2015 2:24	37.179	2.9					
991	9/13/2015 3:24	37.225	2.9					
992	9/13/2015 4:24	37.274	2.9					
993	9/13/2015 5:24	37.179	2.9					
994	9/13/2015 6:24	37.179	2.9					
995	9/13/2015 7:24	37.13	2.9					
996	9/13/2015 8:24	37.274	2.9					
997	9/13/2015 9:24	37.513	3.1					
998	9/13/2015 10:24	37.798	3.2					
999	9/13/2015 11:24	38.179	3.4					
1000	9/13/2015 12:24	38.795	3.8					
1001	9/13/2015 13:24	39.124	4.0					
1002	9/13/2015 14:24	38.842	3.8					
1003	9/13/2015 15:24	39.031	3.9					
1004	9/13/2015 16:24	39.173	4.0					
1005	9/13/2015 17:24	39.031	3.9					
1006	9/13/2015 18:24	38.795	3.8					
1007	9/13/2015 19:24	38.653	3.7					
1008	9/13/2015 20:24	38.273	3.5					
1009	9/13/2015 21:24	38.037	3.4					
1010	9/13/2015 22:24	37.846	3.2					
1011	9/13/2015 23:24	37.56	3.1					
1012	9/14/2015 0:24	37.321	3.0					
1013	9/14/2015 1:24	37.13	2.9					
1014	9/14/2015 2:24	37.081	2.8					
1015	9/14/2015 3:24	37.035	2.8					
1016	9/14/2015 4:24	36.939	2.7					
1017	9/14/2015 5:24	36.986	2.8					
1018	9/14/2015 6:24	37.035	2.8					
1019	9/14/2015 7:24	37.13	2.9					
1020	9/14/2015 8:24	37.369	3.0					
1021	9/14/2015 9:24	37.751	3.2					
1022	9/14/2015 10:24	38.226	3.5					
1023	9/14/2015 11:24	38.464	3.6					
1024	9/14/2015 12:24	38.937	3.9					
1025	9/14/2015 13:24	39.173	4.0					
1026	9/14/2015 14:24	39.173	4.0					
1027	9/14/2015 15:24	39.031	3.9					
1028	9/14/2015 16:24	38.889	3.8					
1029	9/14/2015 17:24	38.889	3.8					
1030	9/14/2015 18:24	38.7	3.7					
1031	9/14/2015 19:24	38.557	3.6					
1032	9/14/2015 20:24	38.511	3.6					
1033	9/14/2015 21:24	38.179	3.4					
1034	9/14/2015 22:24	38.084	3.4					
1035	9/14/2015 23:24	38.037	3.4					
1036	9/15/2015 0:24	37.989	3.3					
1037	9/15/2015 1:24	37.989	3.3					
1038	9/15/2015 2:24	37.989	3.3					
1039	9/15/2015 3:24	37.989	3.3					
1040	9/15/2015 4:24	38.037	3.4					
1041	9/15/2015 5:24	37.893	3.3					
1042	9/15/2015 6:24	37.798	3.2					
1043	9/15/2015 7:24	37.846	3.2					
1044	9/15/2015 8:24	37.798	3.2					
1045	9/15/2015 9:24	37.656	3.1					
1046	9/15/2015 10:24	37.656	3.1					
1047	9/15/2015 11:24	37.609	3.1					
1048	9/15/2015 12:24	37.513	3.1					
1049	9/15/2015 13:24	37.369	3.0					
1050	9/15/2015 14:24	37.321	3.0					
1051	9/15/2015 15:24	37.513	3.1					
1052	9/15/2015 16:24	37.846	3.2					
1053	9/15/2015 17:24	37.702	3.2					
1054	9/15/2015 18:24	37.369	3.0					
1055	9/15/2015 19:24	37.13	2.9					
1056	9/15/2015 20:24	36.891	2.7					
1057	9/15/2015 21:24	36.891	2.7					
1058	9/15/2015 22:24	36.891	2.7					
1059	9/15/2015 23:24	36.842	2.7					
1060	9/16/2015 0:24	36.842	2.7					
1061	9/16/2015 1:24	36.939	2.7					
1062	9/16/2015 2:24	37.035	2.8					
1063	9/16/2015 3:24	36.939	2.7					
1064	9/16/2015 4:24	36.939	2.7					
1065	9/16/2015 5:24	36.891	2.7					
1066	9/16/2015 6:24	36.891	2.7					
1067	9/16/2015 7:24	36.651	2.6					
1068	9/16/2015 8:24	36.747	2.6					
1069	9/16/2015 9:24	36.266	2.4					
1070	9/16/2015 10:24	36.361	2.4					
1071	9/16/2015 11:24	36.313	2.4					
1072	9/16/2015 12:24	36.459	2.5					
1073	9/16/2015 13:24	36.459	2.5					
1074	9/16/2015 14:24	36.459	2.5					
1075	9/16/2015 15:24	36.505	2.5					
1076	9/16/2015 16:24	36.459	2.5					
1077	9/16/2015 17:24	36.554	2.5					
1078	9/16/2015 18:24	36.459	2.5					
1079	9/16/2015 19:24	36.313	2.4					
1080	9/16/2015 20:24	36.266	2.4					
1081	9/16/2015 21:24	36.169	2.3					
1082	9/16/2015 22:24	36.169	2.3					
1083	9/16/2015 23:24	36.12	2.3					
1084	9/17/2015 0:24	36.169	2.3					
1085	9/17/2015 1:24	36.169	2.3					
1086	9/17/2015 2:24	36.217	2.3					
1087	9/17/2015 3:24	36.217	2.3					
1088	9/17/2015 4:24	36.217	2.3					
1089	9/17/2015 5:24	36.217	2.3					
1090	9/17/2015 6:24	36.169	2.3					
1091	9/17/2015 7:24	36.217	2.3					
1092	9/17/2015 8:24	36.313	2.4					
1093	9/17/2015 9:24	36.361	2.4					
1094	9/17/2015 10:24	36.169	2.3					
1095	9/17/2015 11:24	36.169	2.3					
1096	9/17/2015 12:24	36.41	2.5					
1097	9/17/2015 13:24	36.698	2.6					
1098	9/17/2015 14:24	36.651	2.6					
1099	9/17/2015 15:24	36.842	2.7					
1100	9/17/2015 16:24	36.651	2.6					
1101	9/17/2015 17:24	36.072	2.3					
1102	9/17/2015 18:24	36.169	2.3					
1103	9/17/2015 19:24	36.217	2.3					
1104	9/17/2015 20:24	36.217	2.3					
1105	9/17/2015 21:24	36.217	2.3					
1106	9/17/2015 22:24	36.169	2.3					
1107	9/17/2015 23:24	36.169	2.3					
1108	9/18/2015 0:24	36.217	2.3					
1109	9/18/2015 1:24	36.12	2.3					
1110	9/18/2015 2:24	36.169	2.3					
1111	9/18/2015 3:24	36.169	2.3					
1112	9/18/2015 4:24	36.169	2.3					
1113	9/18/2015 5:24	36.169	2.3					
1114	9/18/2015 6:24	36.169	2.3					
1115	9/18/2015 7:24	36.12	2.3					
1116	9/18/2015 8:24	36.072	2.3					
1117	9/18/2015 9:24	36.12	2.3					
1118	9/18/2015 10:24	36.313	2.4					
1119	9/18/2015 11:24	36.505	2.5					
1120	9/18/2015 12:24	36.651	2.6					
1121	9/18/2015 13:24	36.603	2.6					
1122	9/18/2015 14:24	36.747	2.6					
1123	9/18/2015 15:24	36.747	2.6					
1124	9/18/2015 16:24	36.698	2.6					
1125	9/18/2015 17:24	36.554	2.5					
1126	9/18/2015 18:24	36.554	2.5					
1127	9/18/2015 19:24	36.459	2.5					
1128	9/18/2015 20:24	36.313	2.4					
1129	9/18/2015 21:24	36.266	2.4					
1130	9/18/2015 22:24	36.217	2.3					
1131	9/18/2015 23:24	36.217	2.3					
1132	9/19/2015 0:24	36.217	2.3					
1133	9/19/2015 1:24	36.169	2.3					
1134	9/19/2015 2:24	36.169	2.3					
1135	9/19/2015 3:24	36.12	2.3					
1136	9/19/2015 4:24	36.12	2.3					
1137	9/19/2015 5:24	36.12	2.3					
1138	9/19/2015 6:24	36.217	2.3					
1139	9/19/2015 7:24	36.12	2.3					
1140	9/19/2015 8:24	36.266	2.4					
1141	9/19/2015 9:24	36.361	2.4					
1142	9/19/2015 10:24	36.41	2.5					
1143	9/19/2015 11:24	36.361	2.4					
1144	9/19/2015 12:24	36.41	2.5					
1145	9/19/2015 13:24	36.459	2.5					
1146	9/19/2015 14:24	36.505	2.5					
1147	9/19/2015 15:24	36.505	2.5					
1148	9/19/2015 16:24	36.554	2.5					
1149	9/19/2015 17:24	36.505	2.5					
1150	9/19/2015 18:24	36.459	2.5					
1151	9/19/2015 19:24	36.361	2.4					
1152	9/19/2015 20:24	36.313	2.4					
1153	9/19/2015 21:24	36.266	2.4					
1154	9/19/2015 22:24	36.217	2.3					
1155	9/19/2015 23:24	36.313	2.4					
1156	9/20/2015 0:24	36.266	2.4					
1157	9/20/2015 1:24	36.266	2.4					
1158	9/20/2015 2:24	36.266	2.4					
1159	9/20/2015 3:24	36.266	2.4					
1160	9/20/2015 4:24	36.169	2.3					
1161	9/20/2015 5:24	36.217	2.3					
1162	9/20/2015 6:24	36.169	2.3					
1163	9/20/2015 7:24	36.217	2.3					
1164	9/20/2015 8:24	36.313	2.4					
1165	9/20/2015 9:24	36.361	2.4					
1166	9/20/2015 10:24	36.41	2.5					
1167	9/20/2015 11:24	36.459	2.5					
1168	9/20/2015 12:24	36.459	2.5					
1169	9/20/2015 13:24	36.505	2.5					
1170	9/20/2015 14:24	36.554	2.5					
1171	9/20/2015 15:24	36.651	2.6					
1172	9/20/2015 16:24	36.651	2.6					
1173	9/20/2015 17:24	36.651	2.6					
1174	9/20/2015 18:24	36.603	2.6					
1175	9/20/2015 19:24	36.554	2.5					
1176	9/20/2015 20:24	36.554	2.5					
1177	9/20/2015 21:24	36.505	2.5					
1178	9/20/2015 22:24	36.505	2.5					
1179	9/20/2015 23:24	36.505	2.5					
1180	9/21/2015 0:24	36.459	2.5					
1181	9/21/2015 1:24	36.459	2.5					
1182	9/21/2015 2:24	36.459	2.5					
1183	9/21/2015 3:24	36.459	2.5					
1184	9/21/2015 4:24	36.41	2.5					
1185	9/21/2015 5:24	36.41	2.5					
1186	9/21/2015 6:24	36.361	2.4					
1187	9/21/2015 7:24	36.361	2.4					
1188	9/21/2015 8:24	36.459	2.5					
1189	9/21/2015 9:24	36.554	2.5					
1190	9/21/2015 10:24	36.603	2.6					
1191	9/21/2015 11:24	36.651	2.6					
1192	9/21/2015 12:24	36.698	2.6					
1193	9/21/2015 13:24	36.651	2.6					
1194	9/21/2015 14:24	36.747	2.6					
1195	9/21/2015 15:24	36.795	2.7					
1196	9/21/2015 16:24	36.747	2.6					
1197	9/21/2015 17:24	36.747	2.6					
1198	9/21/2015 18:24	36.698	2.6					
1199	9/21/2015 19:24	36.651	2.6					
1200	9/21/2015 20:24	36.603	2.6					
1201	9/21/2015 21:24	36.603	2.6					
1202	9/21/2015 22:24	36.603	2.6					
1203	9/21/2015 23:24	36.603	2.6					
1204	9/22/2015 0:24	36.603	2.6					
1205	9/22/2015 1:24	36.603	2.6					
1206	9/22/2015 2:24	36.603	2.6					
1207	9/22/2015 3:24	36.603	2.6					
1208	9/22/2015 4:24	36.603	2.6					
1209	9/22/2015 5:24	36.603	2.6					
1210	9/22/2015 6:24	36.603	2.6					
1211	9/22/2015 7:24	36.603	2.6					
1212	9/22/2015 8:24	36.651	2.6					
1213	9/22/2015 9:24	36.747	2.6					
1214	9/22/2015 10:24	36.842	2.7					
1215	9/22/2015 11:24	36.842	2.7					
1216	9/22/2015 12:24	36.842	2.7					
1217	9/22/2015 13:24	36.939	2.7					
1218	9/22/2015 14:24	36.939	2.7					
1219	9/22/2015 15:24	37.035	2.8					
1220	9/22/2015 16:24	36.986	2.8					
1221	9/22/2015 17:24	36.986	2.8					
1222	9/22/2015 18:24	36.939	2.7					
1223	9/22/2015 19:24	36.842	2.7					
1224	9/22/2015 20:24	36.747	2.6					
1225	9/22/2015 21:24	36.651	2.6					
1226	9/22/2015 22:24	36.603	2.6					
1227	9/22/2015 23:24	36.603	2.6					
1228	9/23/2015 0:24	36.603	2.6					
