Serial Number:20425024 --,,,,,
,,,,,
Date Time - GMT -07:00,"Temp, (*F)",Button Down,Button Up,Host Connect,EOF
8/27/18 6:15,67.05, , , , 
8/27/18 6:30,67.05, , , , 
8/27/18 6:45,66.98, , , , 
8/27/18 7:00,67.05, , , , 
8/27/18 7:15,67.05, , , , 
8/27/18 7:30,66.9, , , , 
8/27/18 7:45,66.9, , , , 
8/27/18 8:00,66.9, , , , 
8/27/18 8:15,66.9, , , , 
8/27/18 8:30,66.82, , , , 
8/27/18 8:45,66.82, , , , 
8/27/18 9:00,66.82, , , , 
8/27/18 9:15,66.82, , , , 
8/27/18 9:30,66.74, , , , 
8/27/18 9:45,66.74, , , , 
8/27/18 10:00,66.59, , , , 
8/27/18 10:15,66.67, , , , 
8/27/18 10:30,66.74, , , , 
8/27/18 10:45,66.67, , , , 
8/27/18 11:00,66.67, , , , 
8/27/18 11:15,66.67, , , , 
8/27/18 11:30,66.67, , , , 
8/27/18 11:45,66.67, , , , 
8/27/18 12:00,66.74, , , , 
8/27/18 12:15,66.67, , , , 
8/27/18 12:30,66.74, , , , 
8/27/18 12:45,66.67, , , , 
8/27/18 13:00,66.67, , , , 
8/27/18 13:15,66.74, , , , 
8/27/18 13:30,66.67, , , , 
8/27/18 13:45,66.74, , , , 
8/27/18 14:00,66.67, , , , 
8/27/18 14:15,66.67, , , , 
8/27/18 14:30,66.74, , , , 
8/27/18 14:45,66.74, , , , 
8/27/18 15:00,66.74, , , , 
8/27/18 15:15,66.74, , , , 
8/27/18 15:30,66.74, , , , 
8/27/18 15:45,66.74, , , , 
8/27/18 16:00,66.74, , , , 
8/27/18 16:15,66.74, , , , 
8/27/18 16:30,66.82, , , , 
8/27/18 16:45,66.9, , , , 
8/27/18 17:00,66.82, , , , 
8/27/18 17:15,66.82, , , , 
8/27/18 17:30,66.82, , , , 
8/27/18 17:45,66.82, , , , 
8/27/18 18:00,66.9, , , , 
8/27/18 18:15,66.9, , , , 
8/27/18 18:30,66.98, , , , 
8/27/18 18:45,67.05, , , , 
8/27/18 19:00,66.98, , , , 
8/27/18 19:15,66.98, , , , 
8/27/18 19:30,66.98, , , , 
8/27/18 19:45,66.98, , , , 
8/27/18 20:00,66.98, , , , 
8/27/18 20:15,66.98, , , , 
8/27/18 20:30,66.98, , , , 
8/27/18 20:45,66.98, , , , 
8/27/18 21:00,66.98, , , , 
8/27/18 21:15,66.98, , , , 
8/27/18 21:30,66.98, , , , 
8/27/18 21:45,66.98, , , , 
8/27/18 22:00,66.98, , , , 
8/27/18 22:15,67.05, , , , 
8/27/18 22:30,66.98, , , , 
8/27/18 22:45,66.98, , , , 
8/27/18 23:00,66.98, , , , 
8/27/18 23:15,67.05, , , , 
8/27/18 23:30,66.98, , , , 
8/27/18 23:45,66.9, , , , 
8/28/18 0:00,66.98, , , , 
8/28/18 0:15,66.9, , , , 
8/28/18 0:30,66.98, , , , 
8/28/18 0:45,66.9, , , , 
8/28/18 1:00,66.98, , , , 
8/28/18 1:15,66.9, , , , 
8/28/18 1:30,66.82, , , , 
8/28/18 1:45,66.82, , , , 
8/28/18 2:00,66.82, , , , 
8/28/18 2:15,66.82, , , , 
8/28/18 2:30,66.9, , , , 
8/28/18 2:45,66.74, , , , 
8/28/18 3:00,66.82, , , , 
8/28/18 3:15,66.74, , , , 
8/28/18 3:30,66.74, , , , 
8/28/18 3:45,66.74, , , , 
8/28/18 4:00,66.74, , , , 
8/28/18 4:15,66.67, , , , 
8/28/18 4:30,66.59, , , , 
8/28/18 4:45,66.67, , , , 
8/28/18 5:00,66.67, , , , 
8/28/18 5:15,66.59, , , , 
8/28/18 5:30,66.67, , , , 
8/28/18 5:45,66.59, , , , 
8/28/18 6:00,66.59, , , , 
8/28/18 6:15,66.51, , , , 
8/28/18 6:30,66.44, , , , 
8/28/18 6:45,66.59, , , , 
8/28/18 7:00,66.51, , , , 
8/28/18 7:15,66.44, , , , 
8/28/18 7:30,66.36, , , , 
8/28/18 7:45,66.36, , , , 
8/28/18 8:00,66.36, , , , 
8/28/18 8:15,66.28, , , , 
8/28/18 8:30,66.28, , , , 
8/28/18 8:45,66.36, , , , 
8/28/18 9:00,66.36, , , , 
8/28/18 9:15,66.28, , , , 
8/28/18 9:30,66.2, , , , 
8/28/18 9:45,66.2, , , , 
8/28/18 10:00,66.2, , , , 
8/28/18 10:15,66.28, , , , 
8/28/18 10:30,66.2, , , , 
8/28/18 10:45,66.28, , , , 
8/28/18 11:00,66.2, , , , 
8/28/18 11:15,66.2, , , , 
8/28/18 11:30,66.28, , , , 
8/28/18 11:45,66.2, , , , 
8/28/18 12:00,66.2, , , , 
8/28/18 12:15,66.2, , , , 
8/28/18 12:30,66.2, , , , 
8/28/18 12:45,66.28, , , , 
8/28/18 13:00,66.2, , , , 
8/28/18 13:15,66.28, , , , 
8/28/18 13:30,66.28, , , , 
8/28/18 13:45,66.28, , , , 
8/28/18 14:00,66.36, , , , 
8/28/18 14:15,66.36, , , , 
8/28/18 14:30,66.28, , , , 
8/28/18 14:45,66.51, , , , 
8/28/18 15:00,66.36, , , , 
8/28/18 15:15,66.51, , , , 
8/28/18 15:30,66.36, , , , 
8/28/18 15:45,66.51, , , , 
8/28/18 16:00,66.51, , , , 
8/28/18 16:15,66.59, , , , 
8/28/18 16:30,66.59, , , , 
8/28/18 16:45,66.51, , , , 
8/28/18 17:00,66.59, , , , 
8/28/18 17:15,66.59, , , , 
8/28/18 17:30,66.59, , , , 
8/28/18 17:45,66.59, , , , 
8/28/18 18:00,66.59, , , , 
8/28/18 18:15,66.59, , , , 
8/28/18 18:30,66.59, , , , 
8/28/18 18:45,66.59, , , , 
8/28/18 19:00,66.59, , , , 
8/28/18 19:15,66.67, , , , 
8/28/18 19:30,66.51, , , , 
8/28/18 19:45,66.59, , , , 
8/28/18 20:00,66.67, , , , 
8/28/18 20:15,66.59, , , , 
8/28/18 20:30,66.59, , , , 
8/28/18 20:45,66.67, , , , 
8/28/18 21:00,66.67, , , , 
8/28/18 21:15,66.67, , , , 
8/28/18 21:30,66.59, , , , 
8/28/18 21:45,66.67, , , , 
8/28/18 22:00,66.59, , , , 
8/28/18 22:15,66.67, , , , 
8/28/18 22:30,66.59, , , , 
8/28/18 22:45,66.67, , , , 
8/28/18 23:00,66.59, , , , 
8/28/18 23:15,66.59, , , , 
8/28/18 23:30,66.59, , , , 
8/28/18 23:45,66.67, , , , 
8/29/18 0:00,66.59, , , , 
8/29/18 0:15,66.59, , , , 
8/29/18 0:30,66.59, , , , 
8/29/18 0:45,66.51, , , , 
8/29/18 1:00,66.59, , , , 
8/29/18 1:15,66.51, , , , 
8/29/18 1:30,66.51, , , , 
8/29/18 1:45,66.59, , , , 
8/29/18 2:00,66.51, , , , 
8/29/18 2:15,66.51, , , , 
8/29/18 2:30,66.51, , , , 
8/29/18 2:45,66.59, , , , 
8/29/18 3:00,66.51, , , , 
8/29/18 3:15,66.51, , , , 
8/29/18 3:30,66.51, , , , 
8/29/18 3:45,66.44, , , , 
8/29/18 4:00,66.44, , , , 
8/29/18 4:15,66.51, , , , 
8/29/18 4:30,66.51, , , , 
8/29/18 4:45,66.51, , , , 
8/29/18 5:00,66.36, , , , 
8/29/18 5:15,66.44, , , , 
8/29/18 5:30,66.44, , , , 
8/29/18 5:45,66.44, , , , 
8/29/18 6:00,66.36, , , , 
8/29/18 6:15,66.44, , , , 
8/29/18 6:30,66.28, , , , 
8/29/18 6:45,66.28, , , , 
8/29/18 7:00,66.28, , , , 
8/29/18 7:15,66.2, , , , 
8/29/18 7:30,66.2, , , , 
8/29/18 7:45,66.2, , , , 
8/29/18 8:00,66.2, , , , 
8/29/18 8:15,66.13, , , , 
8/29/18 8:30,66.13, , , , 
8/29/18 8:45,66.05, , , , 
8/29/18 9:00,66.05, , , , 
8/29/18 9:15,66.05, , , , 
8/29/18 9:30,66.05, , , , 
8/29/18 9:45,65.97, , , , 
8/29/18 10:00,66.05, , , , 
8/29/18 10:15,66.05, , , , 
8/29/18 10:30,65.97, , , , 
8/29/18 10:45,65.97, , , , 
8/29/18 11:00,65.97, , , , 
8/29/18 11:15,65.97, , , , 
8/29/18 11:30,65.97, , , , 
8/29/18 11:45,66.05, , , , 
8/29/18 12:00,66.13, , , , 
8/29/18 12:15,66.05, , , , 
8/29/18 12:30,66.2, , , , 
8/29/18 12:45,66.05, , , , 
8/29/18 13:00,66.13, , , , 
8/29/18 13:15,66.13, , , , 
8/29/18 13:30,66.13, , , , 
8/29/18 13:45,66.2, , , , 
8/29/18 14:00,66.2, , , , 
8/29/18 14:15,66.28, , , , 
8/29/18 14:30,66.28, , , , 
8/29/18 14:45,66.28, , , , 
8/29/18 15:00,66.28, , , , 
8/29/18 15:15,66.28, , , , 
8/29/18 15:30,66.36, , , , 
8/29/18 15:45,66.36, , , , 
8/29/18 16:00,66.36, , , , 
8/29/18 16:15,66.44, , , , 
8/29/18 16:30,66.44, , , , 
8/29/18 16:45,66.51, , , , 
8/29/18 17:00,66.51, , , , 
8/29/18 17:15,66.44, , , , 
8/29/18 17:30,66.51, , , , 
8/29/18 17:45,66.51, , , , 
8/29/18 18:00,66.59, , , , 
8/29/18 18:15,66.59, , , , 
8/29/18 18:30,66.51, , , , 
8/29/18 18:45,66.67, , , , 
8/29/18 19:00,66.51, , , , 
8/29/18 19:15,66.67, , , , 
8/29/18 19:30,66.59, , , , 
8/29/18 19:45,66.67, , , , 
8/29/18 20:00,66.59, , , , 
8/29/18 20:15,66.67, , , , 
8/29/18 20:30,66.67, , , , 
8/29/18 20:45,66.74, , , , 
8/29/18 21:00,66.74, , , , 
8/29/18 21:15,66.67, , , , 
8/29/18 21:30,66.74, , , , 
8/29/18 21:45,66.67, , , , 
8/29/18 22:00,66.67, , , , 
8/29/18 22:15,66.74, , , , 
8/29/18 22:30,66.74, , , , 
8/29/18 22:45,66.74, , , , 
8/29/18 23:00,66.74, , , , 
8/29/18 23:15,66.74, , , , 
8/29/18 23:30,66.74, , , , 
8/29/18 23:45,66.74, , , , 
8/30/18 0:00,66.82, , , , 
8/30/18 0:15,66.74, , , , 
8/30/18 0:30,66.82, , , , 
8/30/18 0:45,66.74, , , , 
8/30/18 1:00,66.74, , , , 
8/30/18 1:15,66.82, , , , 
8/30/18 1:30,66.74, , , , 
8/30/18 1:45,66.82, , , , 
8/30/18 2:00,66.82, , , , 
8/30/18 2:15,66.74, , , , 
8/30/18 2:30,66.82, , , , 
8/30/18 2:45,66.74, , , , 
8/30/18 3:00,66.74, , , , 
8/30/18 3:15,66.67, , , , 
8/30/18 3:30,66.74, , , , 
8/30/18 3:45,66.74, , , , 
8/30/18 4:00,66.74, , , , 
8/30/18 4:15,66.67, , , , 
8/30/18 4:30,66.74, , , , 
8/30/18 4:45,66.67, , , , 
8/30/18 5:00,66.67, , , , 
8/30/18 5:15,66.74, , , , 
8/30/18 5:30,66.59, , , , 
8/30/18 5:45,66.67, , , , 
8/30/18 6:00,66.67, , , , 
8/30/18 6:15,66.67, , , , 
8/30/18 6:30,66.59, , , , 
8/30/18 6:45,66.59, , , , 
8/30/18 7:00,66.51, , , , 
8/30/18 7:15,66.51, , , , 
8/30/18 7:30,66.59, , , , 
8/30/18 7:45,66.51, , , , 
8/30/18 8:00,66.51, , , , 
8/30/18 8:15,66.44, , , , 
8/30/18 8:30,66.51, , , , 
8/30/18 8:45,66.44, , , , 
8/30/18 9:00,66.36, , , , 
8/30/18 9:15,66.36, , , , 
8/30/18 9:30,66.28, , , , 
8/30/18 9:45,66.28, , , , 
8/30/18 10:00,66.28, , , , 
8/30/18 10:15,66.28, , , , 
8/30/18 10:30,66.28, , , , 
8/30/18 10:45,66.28, , , , 
8/30/18 11:00,66.28, , , , 
8/30/18 11:15,66.2, , , , 
8/30/18 11:30,66.28, , , , 
8/30/18 11:45,66.28, , , , 
8/30/18 12:00,66.28, , , , 
8/30/18 12:15,66.36, , , , 
8/30/18 12:30,66.28, , , , 
8/30/18 12:45,66.36, , , , 
8/30/18 13:00,66.36, , , , 
8/30/18 13:15,66.44, , , , 
8/30/18 13:30,66.44, , , , 
8/30/18 13:45,66.51, , , , 
8/30/18 14:00,66.44, , , , 
8/30/18 14:15,66.44, , , , 
8/30/18 14:30,66.51, , , , 
8/30/18 14:45,66.59, , , , 
8/30/18 15:00,66.59, , , , 
8/30/18 15:15,66.59, , , , 
8/30/18 15:30,66.59, , , , 
8/30/18 15:45,66.59, , , , 
8/30/18 16:00,66.59, , , , 
8/30/18 16:15,66.59, , , , 
8/30/18 16:30,66.67, , , , 
8/30/18 16:45,66.67, , , , 
8/30/18 17:00,66.74, , , , 
8/30/18 17:15,66.74, , , , 
8/30/18 17:30,66.82, , , , 
8/30/18 17:45,66.82, , , , 
8/30/18 18:00,66.82, , , , 
8/30/18 18:15,66.9, , , , 
8/30/18 18:30,66.9, , , , 
8/30/18 18:45,66.9, , , , 
8/30/18 19:00,66.98, , , , 
8/30/18 19:15,66.98, , , , 
8/30/18 19:30,67.05, , , , 
8/30/18 19:45,66.98, , , , 
8/30/18 20:00,67.05, , , , 
8/30/18 20:15,67.05, , , , 
8/30/18 20:30,67.13, , , , 
8/30/18 20:45,67.05, , , , 
8/30/18 21:00,67.13, , , , 
8/30/18 21:15,67.13, , , , 
8/30/18 21:30,67.13, , , , 
8/30/18 21:45,67.13, , , , 
8/30/18 22:00,67.21, , , , 
8/30/18 22:15,67.13, , , , 
8/30/18 22:30,67.21, , , , 
8/30/18 22:45,67.13, , , , 
8/30/18 23:00,67.13, , , , 
8/30/18 23:15,67.21, , , , 
8/30/18 23:30,67.21, , , , 
8/30/18 23:45,67.28, , , , 
8/31/18 0:00,67.21, , , , 
8/31/18 0:15,67.13, , , , 
8/31/18 0:30,67.13, , , , 
8/31/18 0:45,67.05, , , , 
8/31/18 1:00,67.13, , , , 
8/31/18 1:15,67.13, , , , 
8/31/18 1:30,67.13, , , , 
8/31/18 1:45,67.13, , , , 
8/31/18 2:00,67.13, , , , 
8/31/18 2:15,67.21, , , , 
8/31/18 2:30,67.13, , , , 
8/31/18 2:45,67.13, , , , 
8/31/18 3:00,67.13, , , , 
8/31/18 3:15,67.13, , , , 
8/31/18 3:30,67.05, , , , 
8/31/18 3:45,67.05, , , , 
8/31/18 4:00,67.05, , , , 
8/31/18 4:15,67.05, , , , 
8/31/18 4:30,66.98, , , , 
8/31/18 4:45,66.98, , , , 
8/31/18 5:00,67.05, , , , 
8/31/18 5:15,67.05, , , , 
8/31/18 5:30,66.98, , , , 
8/31/18 5:45,66.98, , , , 
8/31/18 6:00,66.98, , , , 
8/31/18 6:15,66.98, , , , 
8/31/18 6:30,66.98, , , , 
8/31/18 6:45,66.9, , , , 
8/31/18 7:00,66.9, , , , 
8/31/18 7:15,66.9, , , , 
8/31/18 7:30,66.9, , , , 
8/31/18 7:45,66.82, , , , 
8/31/18 8:00,66.82, , , , 
8/31/18 8:15,66.82, , , , 
8/31/18 8:30,66.74, , , , 
8/31/18 8:45,66.67, , , , 
8/31/18 9:00,66.74, , , , 
8/31/18 9:15,66.74, , , , 
8/31/18 9:30,66.74, , , , 
8/31/18 9:45,66.59, , , , 
8/31/18 10:00,66.59, , , , 
8/31/18 10:15,66.74, , , , 
8/31/18 10:30,66.59, , , , 
8/31/18 10:45,66.67, , , , 
8/31/18 11:00,66.59, , , , 
8/31/18 11:15,66.67, , , , 
8/31/18 11:30,66.74, , , , 
8/31/18 11:45,66.74, , , , 
8/31/18 12:00,66.82, , , , 
8/31/18 12:15,66.82, , , , 
8/31/18 12:30,66.82, , , , 
8/31/18 12:45,66.82, , , , 
8/31/18 13:00,66.82, , , , 
8/31/18 13:15,66.82, , , , 
8/31/18 13:30,66.9, , , , 
8/31/18 13:45,66.98, , , , 
8/31/18 14:00,66.9, , , , 
8/31/18 14:15,66.9, , , , 
8/31/18 14:30,66.98, , , , 
8/31/18 14:45,66.9, , , , 
8/31/18 15:00,66.98, , , , 
8/31/18 15:15,67.05, , , , 
8/31/18 15:30,66.98, , , , 
8/31/18 15:45,67.05, , , , 
8/31/18 16:00,67.05, , , , 
8/31/18 16:15,67.05, , , , 
8/31/18 16:30,67.05, , , , 
8/31/18 16:45,67.05, , , , 
8/31/18 17:00,67.13, , , , 
8/31/18 17:15,67.13, , , , 
8/31/18 17:30,67.05, , , , 
8/31/18 17:45,67.13, , , , 
8/31/18 18:00,67.13, , , , 
8/31/18 18:15,67.13, , , , 
8/31/18 18:30,67.13, , , , 
8/31/18 18:45,67.05, , , , 
8/31/18 19:00,67.13, , , , 
8/31/18 19:15,67.13, , , , 
8/31/18 19:30,67.21, , , , 
8/31/18 19:45,67.21, , , , 
8/31/18 20:00,67.21, , , , 
8/31/18 20:15,67.21, , , , 
8/31/18 20:30,67.21, , , , 
8/31/18 20:45,67.13, , , , 
8/31/18 21:00,67.13, , , , 
8/31/18 21:15,67.21, , , , 
8/31/18 21:30,67.21, , , , 
8/31/18 21:45,67.21, , , , 
8/31/18 22:00,67.21, , , , 
8/31/18 22:15,67.21, , , , 
8/31/18 22:30,67.21, , , , 
8/31/18 22:45,67.21, , , , 
8/31/18 23:00,67.13, , , , 
8/31/18 23:15,67.05, , , , 
8/31/18 23:30,67.05, , , , 
8/31/18 23:45,67.21, , , , 
9/1/18 0:00,67.05, , , , 
9/1/18 0:15,67.21, , , , 
9/1/18 0:30,67.21, , , , 
9/1/18 0:45,67.13, , , , 
9/1/18 1:00,67.05, , , , 
9/1/18 1:15,67.13, , , , 
9/1/18 1:30,67.13, , , , 
9/1/18 1:45,67.05, , , , 
9/1/18 2:00,67.05, , , , 
9/1/18 2:15,67.05, , , , 
9/1/18 2:30,67.05, , , , 
9/1/18 2:45,67.13, , , , 
9/1/18 3:00,67.05, , , , 
9/1/18 3:15,67.05, , , , 
9/1/18 3:30,67.05, , , , 
9/1/18 3:45,67.05, , , , 
9/1/18 4:00,66.98, , , , 
9/1/18 4:15,67.05, , , , 
9/1/18 4:30,66.98, , , , 
9/1/18 4:45,67.05, , , , 
9/1/18 5:00,67.05, , , , 
9/1/18 5:15,66.98, , , , 
9/1/18 5:30,66.98, , , , 
9/1/18 5:45,66.9, , , , 
9/1/18 6:00,66.9, , , , 
9/1/18 6:15,66.9, , , , 
9/1/18 6:30,66.9, , , , 
9/1/18 6:45,66.82, , , , 
9/1/18 7:00,66.82, , , , 
9/1/18 7:15,66.82, , , , 
9/1/18 7:30,66.74, , , , 
9/1/18 7:45,66.82, , , , 
9/1/18 8:00,66.74, , , , 
9/1/18 8:15,66.74, , , , 
9/1/18 8:30,66.74, , , , 
9/1/18 8:45,66.74, , , , 
9/1/18 9:00,66.67, , , , 
9/1/18 9:15,66.67, , , , 
9/1/18 9:30,66.67, , , , 
9/1/18 9:45,66.59, , , , 
9/1/18 10:00,66.67, , , , 
9/1/18 10:15,66.59, , , , 
9/1/18 10:30,66.59, , , , 
9/1/18 10:45,66.59, , , , 
9/1/18 11:00,66.67, , , , 
9/1/18 11:15,66.59, , , , 
9/1/18 11:30,66.74, , , , 
9/1/18 11:45,66.59, , , , 
9/1/18 12:00,66.59, , , , 
9/1/18 12:15,66.67, , , , 
9/1/18 12:30,66.67, , , , 
9/1/18 12:45,66.67, , , , 
9/1/18 13:00,66.74, , , , 
9/1/18 13:15,66.59, , , , 
9/1/18 13:30,66.74, , , , 
9/1/18 13:45,66.67, , , , 
9/1/18 14:00,66.67, , , , 
9/1/18 14:15,66.67, , , , 
9/1/18 14:30,66.67, , , , 
9/1/18 14:45,66.74, , , , 
9/1/18 15:00,66.74, , , , 
9/1/18 15:15,66.82, , , , 
9/1/18 15:30,66.74, , , , 
9/1/18 15:45,66.82, , , , 
9/1/18 16:00,66.74, , , , 
9/1/18 16:15,66.82, , , , 
9/1/18 16:30,66.9, , , , 
9/1/18 16:45,66.98, , , , 
9/1/18 17:00,66.9, , , , 
9/1/18 17:15,66.9, , , , 
9/1/18 17:30,66.9, , , , 
9/1/18 17:45,67.05, , , , 
9/1/18 18:00,67.05, , , , 
9/1/18 18:15,67.05, , , , 
9/1/18 18:30,66.98, , , , 
9/1/18 18:45,67.13, , , , 
9/1/18 19:00,67.21, , , , 
9/1/18 19:15,67.13, , , , 
9/1/18 19:30,67.21, , , , 
9/1/18 19:45,67.21, , , , 
9/1/18 20:00,67.28, , , , 
9/1/18 20:15,67.36, , , , 
9/1/18 20:30,67.28, , , , 
9/1/18 20:45,67.36, , , , 
9/1/18 21:00,67.28, , , , 
9/1/18 21:15,67.36, , , , 
9/1/18 21:30,67.36, , , , 
9/1/18 21:45,67.36, , , , 
9/1/18 22:00,67.36, , , , 
9/1/18 22:15,67.44, , , , 
9/1/18 22:30,67.36, , , , 
9/1/18 22:45,67.36, , , , 
9/1/18 23:00,67.44, , , , 
9/1/18 23:15,67.44, , , , 
9/1/18 23:30,67.36, , , , 
9/1/18 23:45,67.44, , , , 
9/2/18 0:00,67.36, , , , 
9/2/18 0:15,67.36, , , , 
9/2/18 0:30,67.44, , , , 
9/2/18 0:45,67.52, , , , 
9/2/18 1:00,67.36, , , , 
9/2/18 1:15,67.36, , , , 
9/2/18 1:30,67.44, , , , 
9/2/18 1:45,67.36, , , , 
9/2/18 2:00,67.44, , , , 
9/2/18 2:15,67.44, , , , 
9/2/18 2:30,67.36, , , , 
9/2/18 2:45,67.36, , , , 
9/2/18 3:00,67.36, , , , 
9/2/18 3:15,67.44, , , , 
9/2/18 3:30,67.36, , , , 
9/2/18 3:45,67.28, , , , 
9/2/18 4:00,67.36, , , , 
9/2/18 4:15,67.28, , , , 
9/2/18 4:30,67.21, , , , 
9/2/18 4:45,67.21, , , , 
9/2/18 5:00,67.28, , , , 
9/2/18 5:15,67.28, , , , 
9/2/18 5:30,67.21, , , , 
9/2/18 5:45,67.21, , , , 
9/2/18 6:00,67.21, , , , 
9/2/18 6:15,67.21, , , , 
9/2/18 6:30,67.21, , , , 
9/2/18 6:45,67.13, , , , 
9/2/18 7:00,67.05, , , , 
9/2/18 7:15,67.13, , , , 
9/2/18 7:30,67.13, , , , 
9/2/18 7:45,67.05, , , , 
9/2/18 8:00,67.05, , , , 
9/2/18 8:15,67.05, , , , 
9/2/18 8:30,67.05, , , , 
9/2/18 8:45,66.98, , , , 
9/2/18 9:00,67.05, , , , 
9/2/18 9:15,66.98, , , , 
9/2/18 9:30,66.9, , , , 
9/2/18 9:45,66.9, , , , 
9/2/18 10:00,66.9, , , , 
9/2/18 10:15,66.9, , , , 
9/2/18 10:30,66.82, , , , 
9/2/18 10:45,66.9, , , , 
9/2/18 11:00,66.9, , , , 
9/2/18 11:15,66.9, , , , 
9/2/18 11:30,66.9, , , , 
9/2/18 11:45,66.82, , , , 
9/2/18 12:00,66.9, , , , 
9/2/18 12:15,66.9, , , , 
9/2/18 12:30,66.98, , , , 
9/2/18 12:45,66.98, , , , 
9/2/18 13:00,67.05, , , , 
9/2/18 13:15,66.9, , , , 
9/2/18 13:30,66.98, , , , 
9/2/18 13:45,67.05, , , , 
9/2/18 14:00,67.05, , , , 
9/2/18 14:15,67.05, , , , 
9/2/18 14:30,67.05, , , , 
9/2/18 14:45,67.05, , , , 
9/2/18 15:00,67.13, , , , 
9/2/18 15:15,67.13, , , , 
9/2/18 15:30,67.21, , , , 
9/2/18 15:45,67.28, , , , 
9/2/18 16:00,67.28, , , , 
9/2/18 16:15,67.21, , , , 
9/2/18 16:30,67.28, , , , 
9/2/18 16:45,67.36, , , , 
9/2/18 17:00,67.36, , , , 
9/2/18 17:15,67.44, , , , 
9/2/18 17:30,67.44, , , , 
9/2/18 17:45,67.44, , , , 
9/2/18 18:00,67.44, , , , 
9/2/18 18:15,67.44, , , , 
9/2/18 18:30,67.59, , , , 
9/2/18 18:45,67.59, , , , 
9/2/18 19:00,67.59, , , , 
9/2/18 19:15,67.59, , , , 
9/2/18 19:30,67.59, , , , 
9/2/18 19:45,67.59, , , , 
9/2/18 20:00,67.59, , , , 
9/2/18 20:15,67.59, , , , 
9/2/18 20:30,67.67, , , , 
9/2/18 20:45,67.59, , , , 
9/2/18 21:00,67.59, , , , 
9/2/18 21:15,67.59, , , , 
9/2/18 21:30,67.59, , , , 
9/2/18 21:45,67.59, , , , 
9/2/18 22:00,67.52, , , , 
9/2/18 22:15,67.59, , , , 
9/2/18 22:30,67.59, , , , 
9/2/18 22:45,67.59, , , , 
9/2/18 23:00,67.52, , , , 
9/2/18 23:15,67.52, , , , 
9/2/18 23:30,67.59, , , , 
9/2/18 23:45,67.52, , , , 
9/3/18 0:00,67.59, , , , 
9/3/18 0:15,67.59, , , , 
9/3/18 0:30,67.59, , , , 
9/3/18 0:45,67.59, , , , 
9/3/18 1:00,67.52, , , , 
9/3/18 1:15,67.52, , , , 
9/3/18 1:30,67.52, , , , 
9/3/18 1:45,67.52, , , , 
9/3/18 2:00,67.52, , , , 
9/3/18 2:15,67.52, , , , 
9/3/18 2:30,67.52, , , , 
9/3/18 2:45,67.52, , , , 
9/3/18 3:00,67.52, , , , 
9/3/18 3:15,67.44, , , , 
9/3/18 3:30,67.52, , , , 
9/3/18 3:45,67.44, , , , 
9/3/18 4:00,67.52, , , , 
9/3/18 4:15,67.44, , , , 
9/3/18 4:30,67.44, , , , 
9/3/18 4:45,67.36, , , , 
9/3/18 5:00,67.44, , , , 
9/3/18 5:15,67.36, , , , 
9/3/18 5:30,67.36, , , , 
9/3/18 5:45,67.36, , , , 
9/3/18 6:00,67.36, , , , 
9/3/18 6:15,67.36, , , , 
9/3/18 6:30,67.36, , , , 
9/3/18 6:45,67.28, , , , 
9/3/18 7:00,67.28, , , , 
9/3/18 7:15,67.21, , , , 
9/3/18 7:30,67.21, , , , 
9/3/18 7:45,67.21, , , , 
9/3/18 8:00,67.13, , , , 
9/3/18 8:15,67.05, , , , 
9/3/18 8:30,67.13, , , , 
9/3/18 8:45,67.05, , , , 
9/3/18 9:00,67.13, , , , 
9/3/18 9:15,66.98, , , , 
9/3/18 9:30,67.05, , , , 
9/3/18 9:45,66.98, , , , 
9/3/18 10:00,66.98, , , , 
9/3/18 10:15,66.9, , , , 
9/3/18 10:30,66.9, , , , 
9/3/18 10:45,66.9, , , , 
9/3/18 11:00,66.9, , , , 
9/3/18 11:15,66.9, , , , 
9/3/18 11:30,66.9, , , , 
9/3/18 11:45,66.9, , , , 
9/3/18 12:00,66.9, , , , 
9/3/18 12:15,66.98, , , , 
9/3/18 12:30,67.05, , , , 
9/3/18 12:45,67.13, , , , 
9/3/18 13:00,66.98, , , , 
9/3/18 13:15,66.98, , , , 
9/3/18 13:30,67.05, , , , 
9/3/18 13:45,66.98, , , , 
9/3/18 14:00,67.13, , , , 
9/3/18 14:15,67.13, , , , 
9/3/18 14:30,67.13, , , , 
9/3/18 14:45,67.13, , , , 
9/3/18 15:00,67.13, , , , 
9/3/18 15:15,67.13, , , , 
9/3/18 15:30,67.21, , , , 
9/3/18 15:45,67.21, , , , 
9/3/18 16:00,67.21, , , , 
9/3/18 16:15,67.28, , , , 
9/3/18 16:30,67.21, , , , 
9/3/18 16:45,67.28, , , , 
9/3/18 17:00,67.21, , , , 
9/3/18 17:15,67.21, , , , 
9/3/18 17:30,67.21, , , , 
9/3/18 17:45,67.21, , , , 
9/3/18 18:00,67.21, , , , 
9/3/18 18:15,67.21, , , , 
9/3/18 18:30,67.28, , , , 
9/3/18 18:45,67.21, , , , 
9/3/18 19:00,67.13, , , , 
9/3/18 19:15,67.13, , , , 
9/3/18 19:30,67.21, , , , 
9/3/18 19:45,67.21, , , , 
9/3/18 20:00,67.21, , , , 
9/3/18 20:15,67.28, , , , 
9/3/18 20:30,67.21, , , , 
9/3/18 20:45,67.13, , , , 
9/3/18 21:00,67.21, , , , 
9/3/18 21:15,67.13, , , , 
