"ï»¿""Plot Title: 20155861""",,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°C (LGR S/N: 20155861, SEN S/N: 20155861)",Coupler Detached (LGR S/N: 20155861),Coupler Attached (LGR S/N: 20155861),Host Connected (LGR S/N: 20155861),Stopped (LGR S/N: 20155861),End Of File (LGR S/N: 20155861)
6363,04/27/18 09:59 PM,-0.032,,,,,
6364,04/27/18 10:59 PM,-0.032,,,,,
6365,04/27/18 11:59 PM,-0.032,,,,,
6366,04/28/18 12:59 AM,-0.032,,,,,
6367,04/28/18 01:59 AM,-0.032,,,,,
6368,04/28/18 02:59 AM,-0.032,,,,,
6369,04/28/18 03:59 AM,-0.032,,,,,
6370,04/28/18 04:59 AM,-0.032,,,,,
6371,04/28/18 05:59 AM,-0.032,,,,,
6372,04/28/18 06:59 AM,-0.032,,,,,
6373,04/28/18 07:59 AM,-0.032,,,,,
6374,04/28/18 08:59 AM,-0.032,,,,,
6375,04/28/18 09:59 AM,-0.032,,,,,
6376,04/28/18 10:59 AM,-0.032,,,,,
6377,04/28/18 11:59 AM,-0.032,,,,,
6378,04/28/18 12:59 PM,-0.032,,,,,
6379,04/28/18 01:59 PM,-0.032,,,,,
6380,04/28/18 02:59 PM,-0.032,,,,,
6381,04/28/18 03:59 PM,-0.032,,,,,
6382,04/28/18 04:59 PM,-0.032,,,,,
6383,04/28/18 05:59 PM,-0.032,,,,,
6384,04/28/18 06:59 PM,-0.032,,,,,
6385,04/28/18 07:59 PM,-0.032,,,,,
6386,04/28/18 08:59 PM,-0.032,,,,,
6387,04/28/18 09:59 PM,-0.032,,,,,
6388,04/28/18 10:59 PM,-0.032,,,,,
6389,04/28/18 11:59 PM,-0.032,,,,,
6390,04/29/18 12:59 AM,-0.032,,,,,
6391,04/29/18 01:59 AM,-0.032,,,,,
6392,04/29/18 02:59 AM,-0.004,,,,,
6393,04/29/18 03:59 AM,-0.032,,,,,
6394,04/29/18 04:59 AM,-0.032,,,,,
6395,04/29/18 05:59 AM,-0.032,,,,,
6396,04/29/18 06:59 AM,-0.032,,,,,
6397,04/29/18 07:59 AM,-0.032,,,,,
6398,04/29/18 08:59 AM,-0.032,,,,,
6399,04/29/18 09:59 AM,-0.032,,,,,
6400,04/29/18 10:59 AM,-0.032,,,,,
6401,04/29/18 11:59 AM,-0.032,,,,,
6402,04/29/18 12:59 PM,-0.032,,,,,
6403,04/29/18 01:59 PM,-0.032,,,,,
6404,04/29/18 02:59 PM,-0.032,,,,,
6405,04/29/18 03:59 PM,-0.032,,,,,
6406,04/29/18 04:59 PM,-0.032,,,,,
6407,04/29/18 05:59 PM,-0.032,,,,,
6408,04/29/18 06:59 PM,-0.032,,,,,
6409,04/29/18 07:59 PM,-0.032,,,,,
6410,04/29/18 08:59 PM,-0.032,,,,,
6411,04/29/18 09:59 PM,-0.032,,,,,
6412,04/29/18 10:59 PM,-0.032,,,,,
6413,04/29/18 11:59 PM,-0.032,,,,,
6414,04/30/18 12:59 AM,-0.032,,,,,
6415,04/30/18 01:59 AM,-0.032,,,,,
6416,04/30/18 02:59 AM,-0.032,,,,,
6417,04/30/18 03:59 AM,-0.032,,,,,
6418,04/30/18 04:59 AM,-0.032,,,,,
6419,04/30/18 05:59 AM,-0.032,,,,,
6420,04/30/18 06:59 AM,-0.032,,,,,
6421,04/30/18 07:59 AM,-0.032,,,,,
6422,04/30/18 08:59 AM,-0.032,,,,,
6423,04/30/18 09:59 AM,-0.032,,,,,
6424,04/30/18 10:59 AM,-0.032,,,,,
6425,04/30/18 11:59 AM,-0.032,,,,,
6426,04/30/18 12:59 PM,-0.032,,,,,
6427,04/30/18 01:59 PM,-0.032,,,,,
6428,04/30/18 02:59 PM,-0.032,,,,,
6429,04/30/18 03:59 PM,-0.032,,,,,
6430,04/30/18 04:59 PM,-0.032,,,,,
6431,04/30/18 05:59 PM,-0.032,,,,,
6432,04/30/18 06:59 PM,-0.032,,,,,
6433,04/30/18 07:59 PM,-0.032,,,,,
6434,04/30/18 08:59 PM,-0.032,,,,,
6435,04/30/18 09:59 PM,-0.032,,,,,
6436,04/30/18 10:59 PM,-0.032,,,,,
6437,04/30/18 11:59 PM,-0.032,,,,,
6438,05/01/18 12:59 AM,-0.032,,,,,
6439,05/01/18 01:59 AM,-0.032,,,,,
6440,05/01/18 02:59 AM,-0.032,,,,,
6441,05/01/18 03:59 AM,-0.032,,,,,
6442,05/01/18 04:59 AM,-0.032,,,,,
6443,05/01/18 05:59 AM,-0.032,,,,,
6444,05/01/18 06:59 AM,-0.032,,,,,
6445,05/01/18 07:59 AM,-0.032,,,,,
6446,05/01/18 08:59 AM,-0.032,,,,,
6447,05/01/18 09:59 AM,-0.032,,,,,
6448,05/01/18 10:59 AM,-0.032,,,,,
6449,05/01/18 11:59 AM,-0.032,,,,,
6450,05/01/18 12:59 PM,-0.032,,,,,
6451,05/01/18 01:59 PM,-0.032,,,,,
6452,05/01/18 02:59 PM,-0.032,,,,,
6453,05/01/18 03:59 PM,-0.032,,,,,
6454,05/01/18 04:59 PM,-0.032,,,,,
6455,05/01/18 05:59 PM,-0.032,,,,,
6456,05/01/18 06:59 PM,-0.032,,,,,
6457,05/01/18 07:59 PM,-0.032,,,,,
6458,05/01/18 08:59 PM,-0.032,,,,,
6459,05/01/18 09:59 PM,-0.032,,,,,
6460,05/01/18 10:59 PM,-0.032,,,,,
6461,05/01/18 11:59 PM,-0.032,,,,,
6462,05/02/18 12:59 AM,-0.032,,,,,
6463,05/02/18 01:59 AM,-0.032,,,,,
6464,05/02/18 02:59 AM,-0.032,,,,,
6465,05/02/18 03:59 AM,-0.032,,,,,
6466,05/02/18 04:59 AM,-0.032,,,,,
6467,05/02/18 05:59 AM,-0.032,,,,,
6468,05/02/18 06:59 AM,-0.032,,,,,
6469,05/02/18 07:59 AM,-0.032,,,,,
6470,05/02/18 08:59 AM,-0.032,,,,,
6471,05/02/18 09:59 AM,-0.032,,,,,
6472,05/02/18 10:59 AM,-0.032,,,,,
6473,05/02/18 11:59 AM,-0.032,,,,,
6474,05/02/18 12:59 PM,-0.032,,,,,
6475,05/02/18 01:59 PM,-0.032,,,,,
6476,05/02/18 02:59 PM,-0.032,,,,,
6477,05/02/18 03:59 PM,-0.032,,,,,
6478,05/02/18 04:59 PM,-0.032,,,,,
6479,05/02/18 05:59 PM,-0.032,,,,,
6480,05/02/18 06:59 PM,-0.032,,,,,
6481,05/02/18 07:59 PM,-0.032,,,,,
6482,05/02/18 08:59 PM,-0.032,,,,,
6483,05/02/18 09:59 PM,-0.032,,,,,
6484,05/02/18 10:59 PM,-0.032,,,,,
6485,05/02/18 11:59 PM,-0.032,,,,,
6486,05/03/18 12:59 AM,-0.032,,,,,
6487,05/03/18 01:59 AM,-0.032,,,,,
6488,05/03/18 02:59 AM,-0.032,,,,,
6489,05/03/18 03:59 AM,-0.032,,,,,
6490,05/03/18 04:59 AM,-0.032,,,,,
6491,05/03/18 05:59 AM,-0.032,,,,,
6492,05/03/18 06:59 AM,-0.032,,,,,
6493,05/03/18 07:59 AM,-0.032,,,,,
6494,05/03/18 08:59 AM,-0.032,,,,,
6495,05/03/18 09:59 AM,-0.032,,,,,
6496,05/03/18 10:59 AM,-0.032,,,,,
6497,05/03/18 11:59 AM,-0.032,,,,,
6498,05/03/18 12:59 PM,-0.032,,,,,
6499,05/03/18 01:59 PM,-0.032,,,,,
6500,05/03/18 02:59 PM,-0.032,,,,,
6501,05/03/18 03:59 PM,-0.032,,,,,
6502,05/03/18 04:59 PM,-0.032,,,,,
6503,05/03/18 05:59 PM,-0.032,,,,,
6504,05/03/18 06:59 PM,-0.032,,,,,
6505,05/03/18 07:59 PM,-0.032,,,,,
6506,05/03/18 08:59 PM,-0.032,,,,,
6507,05/03/18 09:59 PM,-0.032,,,,,
6508,05/03/18 10:59 PM,-0.032,,,,,
6509,05/03/18 11:59 PM,-0.032,,,,,
6510,05/04/18 12:59 AM,-0.032,,,,,
6511,05/04/18 01:59 AM,-0.032,,,,,
6512,05/04/18 02:59 AM,-0.032,,,,,
6513,05/04/18 03:59 AM,-0.032,,,,,
6514,05/04/18 04:59 AM,-0.032,,,,,
6515,05/04/18 05:59 AM,-0.032,,,,,
6516,05/04/18 06:59 AM,-0.032,,,,,
6517,05/04/18 07:59 AM,-0.032,,,,,
6518,05/04/18 08:59 AM,-0.032,,,,,
6519,05/04/18 09:59 AM,-0.032,,,,,
6520,05/04/18 10:59 AM,-0.032,,,,,
6521,05/04/18 11:59 AM,-0.032,,,,,
6522,05/04/18 12:59 PM,-0.004,,,,,
6523,05/04/18 01:59 PM,-0.032,,,,,
6524,05/04/18 02:59 PM,-0.032,,,,,
6525,05/04/18 03:59 PM,-0.032,,,,,
6526,05/04/18 04:59 PM,-0.032,,,,,
6527,05/04/18 05:59 PM,-0.032,,,,,
6528,05/04/18 06:59 PM,-0.032,,,,,
6529,05/04/18 07:59 PM,-0.032,,,,,
6530,05/04/18 08:59 PM,-0.004,,,,,
6531,05/04/18 09:59 PM,-0.032,,,,,
6532,05/04/18 10:59 PM,-0.032,,,,,
6533,05/04/18 11:59 PM,-0.004,,,,,
6534,05/05/18 12:59 AM,-0.032,,,,,
6535,05/05/18 01:59 AM,-0.032,,,,,
6536,05/05/18 02:59 AM,-0.032,,,,,
6537,05/05/18 03:59 AM,-0.032,,,,,
6538,05/05/18 04:59 AM,-0.032,,,,,
6539,05/05/18 05:59 AM,-0.032,,,,,
6540,05/05/18 06:59 AM,-0.032,,,,,
6541,05/05/18 07:59 AM,-0.032,,,,,
6542,05/05/18 08:59 AM,-0.032,,,,,
6543,05/05/18 09:59 AM,-0.032,,,,,
6544,05/05/18 10:59 AM,-0.032,,,,,
6545,05/05/18 11:59 AM,-0.032,,,,,
6546,05/05/18 12:59 PM,-0.032,,,,,
6547,05/05/18 01:59 PM,-0.032,,,,,
6548,05/05/18 02:59 PM,-0.032,,,,,
6549,05/05/18 03:59 PM,-0.032,,,,,
6550,05/05/18 04:59 PM,-0.032,,,,,
6551,05/05/18 05:59 PM,-0.032,,,,,
6552,05/05/18 06:59 PM,-0.032,,,,,
6553,05/05/18 07:59 PM,-0.032,,,,,
6554,05/05/18 08:59 PM,-0.032,,,,,
6555,05/05/18 09:59 PM,-0.032,,,,,
6556,05/05/18 10:59 PM,-0.032,,,,,
6557,05/05/18 11:59 PM,-0.032,,,,,
6558,05/06/18 12:59 AM,-0.032,,,,,
6559,05/06/18 01:59 AM,-0.032,,,,,
6560,05/06/18 02:59 AM,-0.032,,,,,
6561,05/06/18 03:59 AM,-0.032,,,,,
6562,05/06/18 04:59 AM,-0.032,,,,,
6563,05/06/18 05:59 AM,-0.032,,,,,
6564,05/06/18 06:59 AM,-0.032,,,,,
6565,05/06/18 07:59 AM,-0.032,,,,,
6566,05/06/18 08:59 AM,-0.032,,,,,
6567,05/06/18 09:59 AM,-0.032,,,,,
6568,05/06/18 10:59 AM,-0.032,,,,,
6569,05/06/18 11:59 AM,-0.032,,,,,
6570,05/06/18 12:59 PM,-0.032,,,,,
6571,05/06/18 01:59 PM,-0.032,,,,,
6572,05/06/18 02:59 PM,-0.032,,,,,
6573,05/06/18 03:59 PM,-0.032,,,,,
6574,05/06/18 04:59 PM,-0.032,,,,,
6575,05/06/18 05:59 PM,-0.032,,,,,
6576,05/06/18 06:59 PM,-0.032,,,,,
6577,05/06/18 07:59 PM,-0.032,,,,,
6578,05/06/18 08:59 PM,-0.032,,,,,
6579,05/06/18 09:59 PM,-0.032,,,,,
6580,05/06/18 10:59 PM,-0.032,,,,,
6581,05/06/18 11:59 PM,-0.032,,,,,
6582,05/07/18 12:59 AM,-0.032,,,,,
6583,05/07/18 01:59 AM,-0.032,,,,,
6584,05/07/18 02:59 AM,-0.032,,,,,
6585,05/07/18 03:59 AM,-0.032,,,,,
6586,05/07/18 04:59 AM,-0.032,,,,,
6587,05/07/18 05:59 AM,-0.032,,,,,
6588,05/07/18 06:59 AM,-0.032,,,,,
6589,05/07/18 07:59 AM,-0.032,,,,,
6590,05/07/18 08:59 AM,-0.032,,,,,
6591,05/07/18 09:59 AM,-0.032,,,,,
6592,05/07/18 10:59 AM,-0.032,,,,,
6593,05/07/18 11:59 AM,-0.032,,,,,
6594,05/07/18 12:59 PM,-0.032,,,,,
6595,05/07/18 01:59 PM,-0.032,,,,,
6596,05/07/18 02:59 PM,-0.032,,,,,
6597,05/07/18 03:59 PM,-0.032,,,,,
6598,05/07/18 04:59 PM,-0.032,,,,,
6599,05/07/18 05:59 PM,-0.032,,,,,
6600,05/07/18 06:59 PM,-0.032,,,,,
6601,05/07/18 07:59 PM,-0.032,,,,,
6602,05/07/18 08:59 PM,-0.032,,,,,
6603,05/07/18 09:59 PM,-0.032,,,,,
6604,05/07/18 10:59 PM,-0.032,,,,,
6605,05/07/18 11:59 PM,-0.032,,,,,
6606,05/08/18 12:59 AM,-0.032,,,,,
6607,05/08/18 01:59 AM,-0.032,,,,,
6608,05/08/18 02:59 AM,-0.032,,,,,
6609,05/08/18 03:59 AM,-0.032,,,,,
6610,05/08/18 04:59 AM,-0.032,,,,,
6611,05/08/18 05:59 AM,-0.032,,,,,
6612,05/08/18 06:59 AM,-0.032,,,,,
6613,05/08/18 07:59 AM,-0.032,,,,,
6614,05/08/18 08:59 AM,-0.032,,,,,
6615,05/08/18 09:59 AM,-0.032,,,,,
6616,05/08/18 10:59 AM,-0.032,,,,,
6617,05/08/18 11:59 AM,-0.032,,,,,
6618,05/08/18 12:59 PM,-0.032,,,,,
6619,05/08/18 01:59 PM,-0.032,,,,,
6620,05/08/18 02:59 PM,-0.032,,,,,
6621,05/08/18 03:59 PM,-0.032,,,,,
6622,05/08/18 04:59 PM,-0.032,,,,,
6623,05/08/18 05:59 PM,-0.032,,,,,
6624,05/08/18 06:59 PM,-0.032,,,,,
6625,05/08/18 07:59 PM,-0.032,,,,,
6626,05/08/18 08:59 PM,-0.032,,,,,
6627,05/08/18 09:59 PM,-0.032,,,,,
6628,05/08/18 10:59 PM,-0.032,,,,,
6629,05/08/18 11:59 PM,-0.032,,,,,
6630,05/09/18 12:59 AM,-0.032,,,,,
6631,05/09/18 01:59 AM,-0.032,,,,,
6632,05/09/18 02:59 AM,-0.032,,,,,
6633,05/09/18 03:59 AM,-0.032,,,,,
6634,05/09/18 04:59 AM,-0.032,,,,,
6635,05/09/18 05:59 AM,-0.032,,,,,
6636,05/09/18 06:59 AM,-0.032,,,,,
6637,05/09/18 07:59 AM,-0.032,,,,,
6638,05/09/18 08:59 AM,-0.032,,,,,
6639,05/09/18 09:59 AM,-0.032,,,,,
6640,05/09/18 10:59 AM,-0.032,,,,,
6641,05/09/18 11:59 AM,-0.032,,,,,
6642,05/09/18 12:59 PM,-0.032,,,,,
6643,05/09/18 01:59 PM,-0.032,,,,,
6644,05/09/18 02:59 PM,-0.032,,,,,
6645,05/09/18 03:59 PM,-0.032,,,,,
6646,05/09/18 04:59 PM,-0.032,,,,,
6647,05/09/18 05:59 PM,-0.032,,,,,
6648,05/09/18 06:59 PM,-0.032,,,,,
6649,05/09/18 07:59 PM,-0.032,,,,,
6650,05/09/18 08:59 PM,-0.032,,,,,
6651,05/09/18 09:59 PM,-0.032,,,,,
6652,05/09/18 10:59 PM,-0.032,,,,,
6653,05/09/18 11:59 PM,-0.032,,,,,
6654,05/10/18 12:59 AM,-0.032,,,,,
6655,05/10/18 01:59 AM,-0.032,,,,,
6656,05/10/18 02:59 AM,-0.032,,,,,
6657,05/10/18 03:59 AM,-0.032,,,,,
6658,05/10/18 04:59 AM,-0.032,,,,,
6659,05/10/18 05:59 AM,-0.032,,,,,
6660,05/10/18 06:59 AM,-0.032,,,,,
6661,05/10/18 07:59 AM,-0.032,,,,,
6662,05/10/18 08:59 AM,-0.032,,,,,
6663,05/10/18 09:59 AM,-0.032,,,,,
6664,05/10/18 10:59 AM,-0.032,,,,,
6665,05/10/18 11:59 AM,-0.032,,,,,
6666,05/10/18 12:59 PM,-0.032,,,,,
6667,05/10/18 01:59 PM,-0.032,,,,,
6668,05/10/18 02:59 PM,-0.032,,,,,
6669,05/10/18 03:59 PM,-0.032,,,,,
6670,05/10/18 04:59 PM,-0.032,,,,,
6671,05/10/18 05:59 PM,-0.032,,,,,
6672,05/10/18 06:59 PM,-0.032,,,,,
6673,05/10/18 07:59 PM,-0.032,,,,,
6674,05/10/18 08:59 PM,-0.032,,,,,
6675,05/10/18 09:59 PM,-0.032,,,,,
6676,05/10/18 10:59 PM,-0.032,,,,,
6677,05/10/18 11:59 PM,-0.032,,,,,
6678,05/11/18 12:59 AM,-0.032,,,,,
6679,05/11/18 01:59 AM,-0.032,,,,,
6680,05/11/18 02:59 AM,-0.032,,,,,
6681,05/11/18 03:59 AM,-0.032,,,,,
6682,05/11/18 04:59 AM,-0.032,,,,,
6683,05/11/18 05:59 AM,-0.032,,,,,
6684,05/11/18 06:59 AM,-0.032,,,,,
6685,05/11/18 07:59 AM,-0.032,,,,,
6686,05/11/18 08:59 AM,-0.032,,,,,
6687,05/11/18 09:59 AM,-0.032,,,,,
6688,05/11/18 10:59 AM,-0.032,,,,,
6689,05/11/18 11:59 AM,-0.032,,,,,
6690,05/11/18 12:59 PM,-0.032,,,,,
6691,05/11/18 01:59 PM,-0.032,,,,,
6692,05/11/18 02:59 PM,-0.032,,,,,
6693,05/11/18 03:59 PM,-0.032,,,,,
6694,05/11/18 04:59 PM,-0.032,,,,,
6695,05/11/18 05:59 PM,-0.032,,,,,
6696,05/11/18 06:59 PM,-0.032,,,,,
6697,05/11/18 07:59 PM,-0.032,,,,,
6698,05/11/18 08:59 PM,-0.032,,,,,
6699,05/11/18 09:59 PM,-0.032,,,,,
6700,05/11/18 10:59 PM,-0.032,,,,,
6701,05/11/18 11:59 PM,-0.032,,,,,
6702,05/12/18 12:59 AM,-0.032,,,,,
6703,05/12/18 01:59 AM,-0.032,,,,,
6704,05/12/18 02:59 AM,-0.032,,,,,
6705,05/12/18 03:59 AM,-0.032,,,,,
6706,05/12/18 04:59 AM,-0.032,,,,,
6707,05/12/18 05:59 AM,-0.032,,,,,
6708,05/12/18 06:59 AM,-0.032,,,,,
6709,05/12/18 07:59 AM,-0.032,,,,,
6710,05/12/18 08:59 AM,-0.032,,,,,
6711,05/12/18 09:59 AM,-0.032,,,,,
6712,05/12/18 10:59 AM,-0.032,,,,,
6713,05/12/18 11:59 AM,-0.032,,,,,
6714,05/12/18 12:59 PM,-0.032,,,,,
6715,05/12/18 01:59 PM,-0.032,,,,,
6716,05/12/18 02:59 PM,-0.032,,,,,
6717,05/12/18 03:59 PM,-0.032,,,,,
6718,05/12/18 04:59 PM,-0.032,,,,,
6719,05/12/18 05:59 PM,-0.032,,,,,
6720,05/12/18 06:59 PM,-0.032,,,,,
6721,05/12/18 07:59 PM,-0.032,,,,,
6722,05/12/18 08:59 PM,-0.032,,,,,
6723,05/12/18 09:59 PM,-0.032,,,,,
6724,05/12/18 10:59 PM,-0.032,,,,,
6725,05/12/18 11:59 PM,-0.032,,,,,
6726,05/13/18 12:59 AM,-0.032,,,,,
6727,05/13/18 01:59 AM,-0.032,,,,,
6728,05/13/18 02:59 AM,-0.032,,,,,
6729,05/13/18 03:59 AM,-0.032,,,,,
6730,05/13/18 04:59 AM,-0.032,,,,,
6731,05/13/18 05:59 AM,-0.032,,,,,
6732,05/13/18 06:59 AM,-0.032,,,,,
6733,05/13/18 07:59 AM,-0.032,,,,,
6734,05/13/18 08:59 AM,-0.032,,,,,
6735,05/13/18 09:59 AM,-0.032,,,,,
6736,05/13/18 10:59 AM,-0.032,,,,,
6737,05/13/18 11:59 AM,-0.032,,,,,
6738,05/13/18 12:59 PM,-0.032,,,,,
6739,05/13/18 01:59 PM,-0.032,,,,,
6740,05/13/18 02:59 PM,-0.032,,,,,
6741,05/13/18 03:59 PM,-0.032,,,,,
6742,05/13/18 04:59 PM,-0.032,,,,,
6743,05/13/18 05:59 PM,-0.032,,,,,
6744,05/13/18 06:59 PM,-0.032,,,,,
6745,05/13/18 07:59 PM,-0.032,,,,,
6746,05/13/18 08:59 PM,-0.032,,,,,
6747,05/13/18 09:59 PM,-0.032,,,,,
6748,05/13/18 10:59 PM,-0.032,,,,,
6749,05/13/18 11:59 PM,-0.032,,,,,
6750,05/14/18 12:59 AM,-0.032,,,,,
6751,05/14/18 01:59 AM,-0.032,,,,,
6752,05/14/18 02:59 AM,-0.032,,,,,
6753,05/14/18 03:59 AM,-0.032,,,,,
6754,05/14/18 04:59 AM,-0.032,,,,,
6755,05/14/18 05:59 AM,-0.032,,,,,
6756,05/14/18 06:59 AM,-0.032,,,,,
6757,05/14/18 07:59 AM,-0.032,,,,,
6758,05/14/18 08:59 AM,-0.032,,,,,
6759,05/14/18 09:59 AM,-0.032,,,,,
6760,05/14/18 10:59 AM,-0.032,,,,,
6761,05/14/18 11:59 AM,-0.032,,,,,
6762,05/14/18 12:59 PM,-0.032,,,,,
6763,05/14/18 01:59 PM,-0.032,,,,,
6764,05/14/18 02:59 PM,-0.032,,,,,
6765,05/14/18 03:59 PM,-0.032,,,,,
6766,05/14/18 04:59 PM,-0.032,,,,,
6767,05/14/18 05:59 PM,-0.032,,,,,
6768,05/14/18 06:59 PM,-0.032,,,,,
6769,05/14/18 07:59 PM,-0.032,,,,,
6770,05/14/18 08:59 PM,-0.032,,,,,
6771,05/14/18 09:59 PM,-0.032,,,,,
6772,05/14/18 10:59 PM,-0.032,,,,,
6773,05/14/18 11:59 PM,-0.032,,,,,
6774,05/15/18 12:59 AM,-0.032,,,,,
6775,05/15/18 01:59 AM,-0.032,,,,,
6776,05/15/18 02:59 AM,-0.032,,,,,
6777,05/15/18 03:59 AM,-0.032,,,,,
6778,05/15/18 04:59 AM,-0.032,,,,,
6779,05/15/18 05:59 AM,-0.032,,,,,
6780,05/15/18 06:59 AM,-0.032,,,,,
6781,05/15/18 07:59 AM,-0.032,,,,,
6782,05/15/18 08:59 AM,-0.032,,,,,
6783,05/15/18 09:59 AM,-0.032,,,,,
6784,05/15/18 10:59 AM,-0.032,,,,,
6785,05/15/18 11:59 AM,-0.032,,,,,
6786,05/15/18 12:59 PM,-0.032,,,,,
6787,05/15/18 01:59 PM,-0.032,,,,,
6788,05/15/18 02:59 PM,-0.032,,,,,
6789,05/15/18 03:59 PM,-0.032,,,,,
6790,05/15/18 04:59 PM,-0.032,,,,,
6791,05/15/18 05:59 PM,-0.032,,,,,
6792,05/15/18 06:59 PM,-0.032,,,,,
6793,05/15/18 07:59 PM,-0.032,,,,,
6794,05/15/18 08:59 PM,-0.032,,,,,
6795,05/15/18 09:59 PM,-0.032,,,,,
6796,05/15/18 10:59 PM,-0.032,,,,,
6797,05/15/18 11:59 PM,-0.032,,,,,
6798,05/16/18 12:59 AM,-0.032,,,,,
6799,05/16/18 01:59 AM,-0.032,,,,,
6800,05/16/18 02:59 AM,-0.032,,,,,
6801,05/16/18 03:59 AM,-0.032,,,,,
6802,05/16/18 04:59 AM,-0.032,,,,,
6803,05/16/18 05:59 AM,-0.032,,,,,
6804,05/16/18 06:59 AM,-0.032,,,,,
6805,05/16/18 07:59 AM,-0.032,,,,,
6806,05/16/18 08:59 AM,-0.032,,,,,
6807,05/16/18 09:59 AM,-0.032,,,,,
6808,05/16/18 10:59 AM,-0.032,,,,,
6809,05/16/18 11:59 AM,-0.032,,,,,
6810,05/16/18 12:59 PM,-0.032,,,,,
6811,05/16/18 01:59 PM,-0.032,,,,,
6812,05/16/18 02:59 PM,-0.032,,,,,
6813,05/16/18 03:59 PM,-0.032,,,,,
6814,05/16/18 04:59 PM,-0.032,,,,,
6815,05/16/18 05:59 PM,-0.032,,,,,
6816,05/16/18 06:59 PM,-0.032,,,,,
6817,05/16/18 07:59 PM,-0.032,,,,,
6818,05/16/18 08:59 PM,-0.032,,,,,
6819,05/16/18 09:59 PM,-0.032,,,,,
6820,05/16/18 10:59 PM,-0.032,,,,,
6821,05/16/18 11:59 PM,-0.032,,,,,
6822,05/17/18 12:59 AM,-0.032,,,,,
6823,05/17/18 01:59 AM,-0.032,,,,,
6824,05/17/18 02:59 AM,-0.032,,,,,
6825,05/17/18 03:59 AM,-0.032,,,,,
6826,05/17/18 04:59 AM,-0.032,,,,,
6827,05/17/18 05:59 AM,-0.032,,,,,
6828,05/17/18 06:59 AM,-0.032,,,,,
6829,05/17/18 07:59 AM,-0.032,,,,,
6830,05/17/18 08:59 AM,-0.032,,,,,
6831,05/17/18 09:59 AM,-0.032,,,,,
6832,05/17/18 10:59 AM,-0.032,,,,,
6833,05/17/18 11:59 AM,-0.032,,,,,
6834,05/17/18 12:59 PM,-0.032,,,,,
6835,05/17/18 01:59 PM,-0.032,,,,,
6836,05/17/18 02:59 PM,-0.032,,,,,
6837,05/17/18 03:59 PM,-0.032,,,,,
6838,05/17/18 04:59 PM,-0.032,,,,,
6839,05/17/18 05:59 PM,-0.032,,,,,
6840,05/17/18 06:59 PM,-0.032,,,,,
6841,05/17/18 07:59 PM,-0.032,,,,,
6842,05/17/18 08:59 PM,-0.032,,,,,
6843,05/17/18 09:59 PM,-0.032,,,,,
6844,05/17/18 10:59 PM,-0.032,,,,,
6845,05/17/18 11:59 PM,-0.032,,,,,
6846,05/18/18 12:59 AM,-0.032,,,,,
6847,05/18/18 01:59 AM,-0.032,,,,,
6848,05/18/18 02:59 AM,-0.032,,,,,
6849,05/18/18 03:59 AM,-0.032,,,,,
6850,05/18/18 04:59 AM,-0.032,,,,,
6851,05/18/18 05:59 AM,-0.032,,,,,
6852,05/18/18 06:59 AM,-0.032,,,,,
6853,05/18/18 07:59 AM,-0.032,,,,,
6854,05/18/18 08:59 AM,-0.032,,,,,
6855,05/18/18 09:59 AM,-0.032,,,,,
6856,05/18/18 10:59 AM,-0.032,,,,,
6857,05/18/18 11:59 AM,-0.032,,,,,
6858,05/18/18 12:59 PM,-0.032,,,,,
6859,05/18/18 01:59 PM,-0.032,,,,,
6860,05/18/18 02:59 PM,-0.032,,,,,
6861,05/18/18 03:59 PM,-0.032,,,,,
6862,05/18/18 04:59 PM,-0.032,,,,,
6863,05/18/18 05:59 PM,-0.032,,,,,
6864,05/18/18 06:59 PM,-0.032,,,,,
6865,05/18/18 07:59 PM,-0.032,,,,,
6866,05/18/18 08:59 PM,-0.032,,,,,
6867,05/18/18 09:59 PM,-0.032,,,,,
6868,05/18/18 10:59 PM,-0.032,,,,,
6869,05/18/18 11:59 PM,-0.032,,,,,
6870,05/19/18 12:59 AM,-0.032,,,,,
6871,05/19/18 01:59 AM,-0.032,,,,,
6872,05/19/18 02:59 AM,-0.032,,,,,
6873,05/19/18 03:59 AM,-0.032,,,,,
6874,05/19/18 04:59 AM,-0.032,,,,,
6875,05/19/18 05:59 AM,-0.032,,,,,
6876,05/19/18 06:59 AM,-0.032,,,,,
6877,05/19/18 07:59 AM,-0.032,,,,,
6878,05/19/18 08:59 AM,-0.032,,,,,
6879,05/19/18 09:59 AM,-0.032,,,,,
6880,05/19/18 10:59 AM,-0.032,,,,,
6881,05/19/18 11:59 AM,-0.032,,,,,
6882,05/19/18 12:59 PM,-0.032,,,,,
6883,05/19/18 01:59 PM,-0.032,,,,,
6884,05/19/18 02:59 PM,-0.032,,,,,
6885,05/19/18 03:59 PM,-0.032,,,,,
6886,05/19/18 04:59 PM,-0.032,,,,,
6887,05/19/18 05:59 PM,-0.032,,,,,
6888,05/19/18 06:59 PM,-0.032,,,,,
6889,05/19/18 07:59 PM,-0.032,,,,,
6890,05/19/18 08:59 PM,-0.032,,,,,
6891,05/19/18 09:59 PM,-0.032,,,,,
6892,05/19/18 10:59 PM,-0.032,,,,,
6893,05/19/18 11:59 PM,-0.032,,,,,
