Plot Title: 10767841,,,,,,,
#,"Date Time, GMT-06:00",temp_c,Coupler detached,Coupler Attached (LGR S/N: 10767841),Host Connected (LGR S/N: 10767841),Stopped (LGR S/N: 10767841),End Of File (LGR S/N: 10767841)
325,08/16/15 09:19:32 AM,1.34,,,,,
326,08/16/15 10:19:32 AM,2.13,,,,,
327,08/16/15 11:19:32 AM,2.85,,,,,
328,08/16/15 12:19:32 PM,3.59,,,,,
329,08/16/15 01:19:32 PM,4.22,,,,,
330,08/16/15 02:19:32 PM,4.66,,,,,
331,08/16/15 03:19:32 PM,4.79,,,,,
332,08/16/15 04:19:32 PM,4.53,,,,,
333,08/16/15 05:19:32 PM,3.54,,,,,
334,08/16/15 06:19:32 PM,2.10,,,,,
335,08/16/15 07:19:32 PM,1.67,,,,,
336,08/16/15 08:19:32 PM,1.32,,,,,
337,08/16/15 09:19:32 PM,1.04,,,,,
338,08/16/15 10:19:32 PM,0.85,,,,,
339,08/16/15 11:19:32 PM,0.77,,,,,
340,08/17/15 12:19:32 AM,0.69,,,,,
341,08/17/15 01:19:32 AM,0.60,,,,,
342,08/17/15 02:19:32 AM,0.41,,,,,
343,08/17/15 03:19:32 AM,0.41,,,,,
344,08/17/15 04:19:32 AM,0.33,,,,,
345,08/17/15 05:19:32 AM,0.22,,,,,
346,08/17/15 06:19:32 AM,0.14,,,,,
347,08/17/15 07:19:32 AM,0.11,,,,,
348,08/17/15 08:19:32 AM,0.58,,,,,
349,08/17/15 09:19:32 AM,1.67,,,,,
350,08/17/15 10:19:32 AM,2.77,,,,,
351,08/17/15 11:19:32 AM,3.80,,,,,
352,08/17/15 12:19:32 PM,4.51,,,,,
353,08/17/15 01:19:32 PM,4.64,,,,,
354,08/17/15 02:19:32 PM,2.96,,,,,
355,08/17/15 03:19:32 PM,3.06,,,,,
356,08/17/15 04:19:32 PM,3.35,,,,,
357,08/17/15 05:19:32 PM,2.56,,,,,
358,08/17/15 06:19:32 PM,1.67,,,,,
359,08/17/15 07:19:32 PM,1.40,,,,,
360,08/17/15 08:19:32 PM,1.02,,,,,
361,08/17/15 09:19:32 PM,0.66,,,,,
362,08/17/15 10:19:32 PM,0.44,,,,,
363,08/17/15 11:19:32 PM,0.30,,,,,
364,08/18/15 12:19:32 AM,0.16,,,,,
365,08/18/15 01:19:32 AM,0.22,,,,,
366,08/18/15 02:19:32 AM,0.19,,,,,
367,08/18/15 03:19:32 AM,0.19,,,,,
368,08/18/15 04:19:32 AM,0.16,,,,,
369,08/18/15 05:19:32 AM,0.14,,,,,
370,08/18/15 06:19:32 AM,0.16,,,,,
371,08/18/15 07:19:32 AM,0.16,,,,,
372,08/18/15 08:19:32 AM,0.19,,,,,
373,08/18/15 09:19:32 AM,0.72,,,,,
374,08/18/15 10:19:32 AM,1.94,,,,,
375,08/18/15 11:19:32 AM,3.06,,,,,
376,08/18/15 12:19:32 PM,3.99,,,,,
377,08/18/15 01:19:32 PM,3.96,,,,,
378,08/18/15 02:19:32 PM,3.43,,,,,
379,08/18/15 03:19:32 PM,4.01,,,,,
380,08/18/15 04:19:32 PM,4.30,,,,,
381,08/18/15 05:19:32 PM,3.99,,,,,
382,08/18/15 06:19:32 PM,2.90,,,,,
383,08/18/15 07:19:32 PM,2.29,,,,,
384,08/18/15 08:19:32 PM,1.78,,,,,
385,08/18/15 09:19:32 PM,1.45,,,,,
386,08/18/15 10:19:32 PM,1.18,,,,,
387,08/18/15 11:19:32 PM,0.99,,,,,
388,08/19/15 12:19:32 AM,0.83,,,,,
389,08/19/15 01:19:32 AM,0.83,,,,,
390,08/19/15 02:19:32 AM,0.74,,,,,
391,08/19/15 03:19:32 AM,0.69,,,,,
392,08/19/15 04:19:32 AM,0.52,,,,,
393,08/19/15 05:19:32 AM,0.33,,,,,
394,08/19/15 06:19:32 AM,0.30,,,,,
395,08/19/15 07:19:32 AM,0.27,,,,,
396,08/19/15 08:19:32 AM,0.27,,,,,
397,08/19/15 09:19:32 AM,1.26,,,,,
398,08/19/15 10:19:32 AM,2.53,,,,,
399,08/19/15 11:19:32 AM,3.96,,,,,
400,08/19/15 12:19:32 PM,5.18,,,,,
401,08/19/15 01:19:32 PM,5.98,,,,,
402,08/19/15 02:19:32 PM,6.36,,,,,
403,08/19/15 03:19:32 PM,4.87,,,,,
404,08/19/15 04:19:32 PM,4.48,,,,,
405,08/19/15 05:19:32 PM,3.93,,,,,
406,08/19/15 06:19:32 PM,3.14,,,,,
407,08/19/15 07:19:32 PM,2.37,,,,,
408,08/19/15 08:19:32 PM,1.83,,,,,
409,08/19/15 09:19:32 PM,1.29,,,,,
410,08/19/15 10:19:32 PM,1.02,,,,,
411,08/19/15 11:19:32 PM,0.85,,,,,
412,08/20/15 12:19:32 AM,0.77,,,,,
413,08/20/15 01:19:32 AM,0.66,,,,,
414,08/20/15 02:19:32 AM,0.58,,,,,
415,08/20/15 03:19:32 AM,0.55,,,,,
416,08/20/15 04:19:32 AM,0.49,,,,,
417,08/20/15 05:19:32 AM,0.41,,,,,
418,08/20/15 06:19:32 AM,0.30,,,,,
419,08/20/15 07:19:32 AM,0.36,,,,,
420,08/20/15 08:19:32 AM,0.74,,,,,
421,08/20/15 09:19:32 AM,1.64,,,,,
422,08/20/15 10:19:32 AM,2.90,,,,,
423,08/20/15 11:19:32 AM,4.12,,,,,
424,08/20/15 12:19:32 PM,5.21,,,,,
425,08/20/15 01:19:32 PM,6.03,,,,,
426,08/20/15 02:19:32 PM,6.56,,,,,
427,08/20/15 03:19:32 PM,6.23,,,,,
428,08/20/15 04:19:32 PM,5.49,,,,,
429,08/20/15 05:19:32 PM,3.91,,,,,
430,08/20/15 06:19:32 PM,2.45,,,,,
431,08/20/15 07:19:32 PM,1.70,,,,,
432,08/20/15 08:19:32 PM,1.10,,,,,
433,08/20/15 09:19:32 PM,0.88,,,,,
434,08/20/15 10:19:32 PM,0.66,,,,,
435,08/20/15 11:19:32 PM,0.55,,,,,
436,08/21/15 12:19:32 AM,0.44,,,,,
437,08/21/15 01:19:32 AM,0.47,,,,,
438,08/21/15 02:19:32 AM,0.47,,,,,
439,08/21/15 03:19:32 AM,0.33,,,,,
440,08/21/15 04:19:32 AM,0.30,,,,,
441,08/21/15 05:19:32 AM,0.30,,,,,
442,08/21/15 06:19:32 AM,0.25,,,,,
443,08/21/15 07:19:32 AM,0.33,,,,,
444,08/21/15 08:19:32 AM,0.93,,,,,
445,08/21/15 09:19:32 AM,1.99,,,,,
446,08/21/15 10:19:32 AM,3.25,,,,,
447,08/21/15 11:19:32 AM,4.17,,,,,
448,08/21/15 12:19:32 PM,5.31,,,,,
449,08/21/15 01:19:32 PM,6.05,,,,,
450,08/21/15 02:19:32 PM,6.43,,,,,
451,08/21/15 03:19:32 PM,5.23,,,,,
452,08/21/15 04:19:32 PM,4.19,,,,,
453,08/21/15 05:19:32 PM,3.06,,,,,
454,08/21/15 06:19:32 PM,2.40,,,,,
455,08/21/15 07:19:32 PM,1.81,,,,,
456,08/21/15 08:19:32 PM,1.53,,,,,
457,08/21/15 09:19:32 PM,1.29,,,,,
458,08/21/15 10:19:32 PM,0.99,,,,,
459,08/21/15 11:19:32 PM,0.99,,,,,
460,08/22/15 12:19:32 AM,0.72,,,,,
461,08/22/15 01:19:32 AM,0.69,,,,,
462,08/22/15 02:19:32 AM,0.60,,,,,
463,08/22/15 03:19:32 AM,0.47,,,,,
464,08/22/15 04:19:32 AM,0.30,,,,,
465,08/22/15 05:19:32 AM,0.19,,,,,
466,08/22/15 06:19:32 AM,0.19,,,,,
467,08/22/15 07:19:32 AM,0.19,,,,,
468,08/22/15 08:19:32 AM,0.36,,,,,
469,08/22/15 09:19:32 AM,1.40,,,,,
470,08/22/15 10:19:32 AM,2.53,,,,,
471,08/22/15 11:19:32 AM,3.70,,,,,
472,08/22/15 12:19:32 PM,4.61,,,,,
473,08/22/15 01:19:32 PM,5.39,,,,,
474,08/22/15 02:19:32 PM,5.82,,,,,
475,08/22/15 03:19:32 PM,5.62,,,,,
