"ï»¿""Plot Title: 20155861""",,,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°C (LGR S/N: 20155861, SEN S/N: 20155861)",Coupler Detached (LGR S/N: 20155861),Coupler Attached (LGR S/N: 20155861),Host Connected (LGR S/N: 20155861),Stopped (LGR S/N: 20155861),End Of File (LGR S/N: 20155861),
579,8/29/2017 21:59,4.973,,,,,,
580,8/29/2017 22:59,4.48,,,,,,
581,8/29/2017 23:59,4.22,,,,,,
582,8/30/2017 0:59,4.011,,,,,,
583,8/30/2017 1:59,3.854,,,,,,
584,8/30/2017 2:59,3.722,,,,,,
585,8/30/2017 3:59,3.643,,,,,,
586,8/30/2017 4:59,3.512,,,,,,
587,8/30/2017 5:59,3.433,,,,,,
588,8/30/2017 6:59,3.591,,,,,,
589,8/30/2017 7:59,4.063,,,,,,
590,8/30/2017 8:59,4.895,,,,,,
591,8/30/2017 9:59,7.041,,,,,,
592,8/30/2017 10:59,9.04,,,,,,
593,8/30/2017 11:59,10.785,,,,,,
594,8/30/2017 12:59,11.346,,,,,,
595,8/30/2017 13:59,10.516,,,,,,
596,8/30/2017 14:59,8.469,,,,,,
597,8/30/2017 15:59,7.67,,,,,,
598,8/30/2017 16:59,6.99,,,,,,
599,8/30/2017 17:59,6.357,,,,,,
600,8/30/2017 18:59,5.975,,,,,,
601,8/30/2017 19:59,5.437,,,,,,
602,8/30/2017 20:59,5.205,,,,,,
603,8/30/2017 21:59,4.818,,,,,,
604,8/30/2017 22:59,4.454,,,,,,
605,8/30/2017 23:59,4.376,,,,,,
606,8/31/2017 0:59,4.168,,,,,,
607,8/31/2017 1:59,4.115,,,,,,
608,8/31/2017 2:59,4.063,,,,,,
609,8/31/2017 3:59,4.063,,,,,,
610,8/31/2017 4:59,4.063,,,,,,
611,8/31/2017 5:59,4.089,,,,,,
612,8/31/2017 6:59,3.958,,,,,,
613,8/31/2017 7:59,4.272,,,,,,
614,8/31/2017 8:59,5.282,,,,,,
615,8/31/2017 9:59,6.611,,,,,,
616,8/31/2017 10:59,7.619,,,,,,
617,8/31/2017 11:59,7.87,,,,,,
618,8/31/2017 12:59,9.089,,,,,,
619,8/31/2017 13:59,9.213,,,,,,
620,8/31/2017 14:59,9.657,,,,,,
621,8/31/2017 15:59,9.756,,,,,,
622,8/31/2017 16:59,9.188,,,,,,
623,8/31/2017 17:59,7.795,,,,,,
624,8/31/2017 18:59,6.255,,,,,,
625,8/31/2017 19:59,5.257,,,,,,
626,8/31/2017 20:59,4.688,,,,,,
627,8/31/2017 21:59,4.376,,,,,,
628,8/31/2017 22:59,4.506,,,,,,
629,8/31/2017 23:59,4.324,,,,,,
630,9/1/2017 0:59,4.168,,,,,,
631,9/1/2017 1:59,3.985,,,,,,
632,9/1/2017 2:59,3.696,,,,,,
633,9/1/2017 3:59,3.485,,,,,,
634,9/1/2017 4:59,3.221,,,,,,
635,9/1/2017 5:59,3.142,,,,,,
636,9/1/2017 6:59,3.089,,,,,,
637,9/1/2017 7:59,3.248,,,,,,
638,9/1/2017 8:59,4.584,,,,,,
639,9/1/2017 9:59,6.712,,,,,,
640,9/1/2017 10:59,8.494,,,,,,
641,9/1/2017 11:59,9.928,,,,,,
642,9/1/2017 12:59,11.127,,,,,,
643,9/1/2017 13:59,11.88,,,,,,
644,9/1/2017 14:59,11.88,,,,,,
645,9/1/2017 15:59,11.37,,,,,,
646,9/1/2017 16:59,10.271,,,,,,
647,9/1/2017 17:59,8.319,,,,,,
648,9/1/2017 18:59,6.23,,,,,,
649,9/1/2017 19:59,5.282,,,,,,
650,9/1/2017 20:59,4.714,,,,,,
651,9/1/2017 21:59,4.376,,,,,,
652,9/1/2017 22:59,4.115,,,,,,
653,9/1/2017 23:59,3.932,,,,,,
654,9/2/2017 0:59,3.801,,,,,,
655,9/2/2017 1:59,3.67,,,,,,
656,9/2/2017 2:59,3.538,,,,,,
657,9/2/2017 3:59,3.354,,,,,,
658,9/2/2017 4:59,3.248,,,,,,
659,9/2/2017 5:59,3.195,,,,,,
660,9/2/2017 6:59,3.036,,,,,,
661,9/2/2017 7:59,3.116,,,,,,
662,9/2/2017 8:59,4.584,,,,,,
663,9/2/2017 9:59,6.99,,,,,,
664,9/2/2017 10:59,9.139,,,,,,
665,9/2/2017 11:59,10.81,,,,,,
666,9/2/2017 12:59,12.098,,,,,,
667,9/2/2017 13:59,12.751,,,,,,
668,9/2/2017 14:59,12.558,,,,,,
669,9/2/2017 15:59,11.832,,,,,,
670,9/2/2017 16:59,10.785,,,,,,
671,9/2/2017 17:59,8.767,,,,,,
672,9/2/2017 18:59,6.687,,,,,,
673,9/2/2017 19:59,5.77,,,,,,
674,9/2/2017 20:59,5.179,,,,,,
675,9/2/2017 21:59,4.766,,,,,,
676,9/2/2017 22:59,4.48,,,,,,
677,9/2/2017 23:59,4.35,,,,,,
678,9/3/2017 0:59,4.376,,,,,,
679,9/3/2017 1:59,4.324,,,,,,
680,9/3/2017 2:59,4.22,,,,,,
681,9/3/2017 3:59,4.011,,,,,,
682,9/3/2017 4:59,3.827,,,,,,
683,9/3/2017 5:59,3.722,,,,,,
684,9/3/2017 6:59,3.591,,,,,,
685,9/3/2017 7:59,3.88,,,,,,
686,9/3/2017 8:59,5.102,,,,,,
687,9/3/2017 9:59,7.167,,,,,,
688,9/3/2017 10:59,9.089,,,,,,
689,9/3/2017 11:59,10.59,,,,,,
690,9/3/2017 12:59,11.929,,,,,,
691,9/3/2017 13:59,12.775,,,,,,
692,9/3/2017 14:59,12.775,,,,,,
693,9/3/2017 15:59,12.195,,,,,,
694,9/3/2017 16:59,10.98,,,,,,
695,9/3/2017 17:59,9.015,,,,,,
696,9/3/2017 18:59,7.015,,,,,,
697,9/3/2017 19:59,6,,,,,,
698,9/3/2017 20:59,5.308,,,,,,
699,9/3/2017 21:59,4.895,,,,,,
700,9/3/2017 22:59,4.688,,,,,,
701,9/3/2017 23:59,4.48,,,,,,
702,9/4/2017 0:59,4.324,,,,,,
703,9/4/2017 1:59,4.168,,,,,,
704,9/4/2017 2:59,4.063,,,,,,
705,9/4/2017 3:59,3.854,,,,,,
706,9/4/2017 4:59,3.827,,,,,,
707,9/4/2017 5:59,3.722,,,,,,
708,9/4/2017 6:59,3.696,,,,,,
709,9/4/2017 7:59,4.063,,,,,,
710,9/4/2017 8:59,4.999,,,,,,
711,9/4/2017 9:59,6.611,,,,,,
712,9/4/2017 10:59,8.469,,,,,,
713,9/4/2017 11:59,10.198,,,,,,
714,9/4/2017 12:59,11.346,,,,,,
715,9/4/2017 13:59,11.88,,,,,,
716,9/4/2017 14:59,11.929,,,,,,
717,9/4/2017 15:59,11.273,,,,,,
718,9/4/2017 16:59,10.149,,,,,,
719,9/4/2017 17:59,8.444,,,,,,
720,9/4/2017 18:59,6.813,,,,,,
721,9/4/2017 19:59,5.719,,,,,,
722,9/4/2017 20:59,5.205,,,,,,
723,9/4/2017 21:59,4.844,,,,,,
724,9/4/2017 22:59,4.558,,,,,,
725,9/4/2017 23:59,4.246,,,,,,
726,9/5/2017 0:59,3.958,,,,,,
727,9/5/2017 1:59,3.801,,,,,,
728,9/5/2017 2:59,3.643,,,,,,
729,9/5/2017 3:59,3.459,,,,,,
730,9/5/2017 4:59,3.274,,,,,,
731,9/5/2017 5:59,3.168,,,,,,
732,9/5/2017 6:59,3.009,,,,,,
733,9/5/2017 7:59,3.274,,,,,,
734,9/5/2017 8:59,4.168,,,,,,
735,9/5/2017 9:59,5.77,,,,,,
736,9/5/2017 10:59,7.77,,,,,,
737,9/5/2017 11:59,9.731,,,,,,
738,9/5/2017 12:59,11.37,,,,,,
739,9/5/2017 13:59,12.316,,,,,,
740,9/5/2017 14:59,12.437,,,,,,
741,9/5/2017 15:59,11.88,,,,,,
742,9/5/2017 16:59,10.736,,,,,,
743,9/5/2017 17:59,8.717,,,,,,
744,9/5/2017 18:59,6.864,,,,,,
745,9/5/2017 19:59,5.796,,,,,,
746,9/5/2017 20:59,5.179,,,,,,
747,9/5/2017 21:59,4.818,,,,,,
748,9/5/2017 22:59,4.506,,,,,,
749,9/5/2017 23:59,4.272,,,,,,
750,9/6/2017 0:59,4.063,,,,,,
751,9/6/2017 1:59,3.906,,,,,,
752,9/6/2017 2:59,3.775,,,,,,
753,9/6/2017 3:59,3.67,,,,,,
754,9/6/2017 4:59,3.538,,,,,,
755,9/6/2017 5:59,3.433,,,,,,
756,9/6/2017 6:59,3.354,,,,,,
757,9/6/2017 7:59,3.67,,,,,,
758,9/6/2017 8:59,4.584,,,,,,
759,9/6/2017 9:59,6.357,,,,,,
760,9/6/2017 10:59,8.444,,,,,,
761,9/6/2017 11:59,10.051,,,,,,
762,9/6/2017 12:59,11.977,,,,,,
763,9/6/2017 13:59,12.896,,,,,,
764,9/6/2017 14:59,12.92,,,,,,
765,9/6/2017 15:59,12.364,,,,,,
766,9/6/2017 16:59,10.956,,,,,,
767,9/6/2017 17:59,8.99,,,,,,
768,9/6/2017 18:59,7.995,,,,,,
769,9/6/2017 19:59,6.585,,,,,,
770,9/6/2017 20:59,5.77,,,,,,
771,9/6/2017 21:59,5.36,,,,,,
772,9/6/2017 22:59,5.05,,,,,,
773,9/6/2017 23:59,4.844,,,,,,
774,9/7/2017 0:59,4.662,,,,,,
775,9/7/2017 1:59,4.61,,,,,,
776,9/7/2017 2:59,4.506,,,,,,
777,9/7/2017 3:59,4.376,,,,,,
778,9/7/2017 4:59,4.298,,,,,,
779,9/7/2017 5:59,4.194,,,,,,
780,9/7/2017 6:59,4.168,,,,,,
781,9/7/2017 7:59,4.454,,,,,,
782,9/7/2017 8:59,5.308,,,,,,
783,9/7/2017 9:59,6.839,,,,,,
784,9/7/2017 10:59,8.767,,,,,,
785,9/7/2017 11:59,10.516,,,,,,
786,9/7/2017 12:59,11.832,,,,,,
787,9/7/2017 13:59,12.34,,,,,,
788,9/7/2017 14:59,12.243,,,,,,
789,9/7/2017 15:59,11.443,,,,,,
790,9/7/2017 16:59,10.369,,,,,,
791,9/7/2017 17:59,8.841,,,,,,
792,9/7/2017 18:59,7.419,,,,,,
793,9/7/2017 19:59,6.255,,,,,,
794,9/7/2017 20:59,5.668,,,,,,
795,9/7/2017 21:59,5.308,,,,,,
796,9/7/2017 22:59,5.076,,,,,,
797,9/7/2017 23:59,4.844,,,,,,
798,9/8/2017 0:59,4.636,,,,,,
799,9/8/2017 1:59,4.532,,,,,,
800,9/8/2017 2:59,4.506,,,,,,
801,9/8/2017 3:59,4.376,,,,,,
802,9/8/2017 4:59,4.298,,,,,,
803,9/8/2017 5:59,4.22,,,,,,
804,9/8/2017 6:59,4.168,,,,,,
805,9/8/2017 7:59,4.428,,,,,,
806,9/8/2017 8:59,5.411,,,,,,
807,9/8/2017 9:59,7.242,,,,,,
808,9/8/2017 10:59,7.645,,,,,,
809,9/8/2017 11:59,8.145,,,,,,
810,9/8/2017 12:59,9.682,,,,,,
811,9/8/2017 13:59,9.361,,,,,,
812,9/8/2017 14:59,9.139,,,,,,
813,9/8/2017 15:59,8.02,,,,,,
814,9/8/2017 16:59,9.583,,,,,,
815,9/8/2017 17:59,7.945,,,,,,
816,9/8/2017 18:59,6.99,,,,,,
817,9/8/2017 19:59,6.484,,,,,,
818,9/8/2017 20:59,5.77,,,,,,
819,9/8/2017 21:59,5.282,,,,,,
820,9/8/2017 22:59,5.257,,,,,,
821,9/8/2017 23:59,5.102,,,,,,
822,9/9/2017 0:59,5.128,,,,,,
823,9/9/2017 1:59,4.844,,,,,,
824,9/9/2017 2:59,4.584,,,,,,
825,9/9/2017 3:59,4.402,,,,,,
826,9/9/2017 4:59,4.428,,,,,,
827,9/9/2017 5:59,4.324,,,,,,
828,9/9/2017 6:59,4.376,,,,,,
829,9/9/2017 7:59,4.584,,,,,,
830,9/9/2017 8:59,5.949,,,,,,
831,9/9/2017 9:59,7.569,,,,,,
832,9/9/2017 10:59,9.903,,,,,,
833,9/9/2017 11:59,9.46,,,,,,
834,9/9/2017 12:59,8.916,,,,,,
835,9/9/2017 13:59,8.742,,,,,,
836,9/9/2017 14:59,11.346,,,,,,
837,9/9/2017 15:59,9.829,,,,,,
838,9/9/2017 16:59,10.296,,,,,,
839,9/9/2017 17:59,8.469,,,,,,
840,9/9/2017 18:59,7.469,,,,,,
841,9/9/2017 19:59,6.839,,,,,,
842,9/9/2017 20:59,6.153,,,,,,
843,9/9/2017 21:59,5.975,,,,,,
844,9/9/2017 22:59,5.949,,,,,,
845,9/9/2017 23:59,5.924,,,,,,
846,9/10/2017 0:59,5.898,,,,,,
847,9/10/2017 1:59,5.77,,,,,,
848,9/10/2017 2:59,5.668,,,,,,
849,9/10/2017 3:59,5.565,,,,,,
850,9/10/2017 4:59,5.591,,,,,,
851,9/10/2017 5:59,5.539,,,,,,
852,9/10/2017 6:59,5.488,,,,,,
853,9/10/2017 7:59,5.488,,,,,,
854,9/10/2017 8:59,5.745,,,,,,
855,9/10/2017 9:59,6.889,,,,,,
856,9/10/2017 10:59,7.695,,,,,,
857,9/10/2017 11:59,10.32,,,,,,
858,9/10/2017 12:59,12.171,,,,,,
859,9/10/2017 13:59,11.273,,,,,,
860,9/10/2017 14:59,11.419,,,,,,
861,9/10/2017 15:59,9.015,,,,,,
862,9/10/2017 16:59,8.817,,,,,,
863,9/10/2017 17:59,8.319,,,,,,
864,9/10/2017 18:59,6.839,,,,,,
865,9/10/2017 19:59,6.026,,,,,,
866,9/10/2017 20:59,5.411,,,,,,
867,9/10/2017 21:59,4.999,,,,,,
868,9/10/2017 22:59,4.792,,,,,,
869,9/10/2017 23:59,4.662,,,,,,
870,9/11/2017 0:59,4.532,,,,,,
871,9/11/2017 1:59,4.376,,,,,,
872,9/11/2017 2:59,4.246,,,,,,
873,9/11/2017 3:59,4.037,,,,,,
874,9/11/2017 4:59,3.958,,,,,,
875,9/11/2017 5:59,3.906,,,,,,
876,9/11/2017 6:59,3.801,,,,,,
877,9/11/2017 7:59,3.932,,,,,,
878,9/11/2017 8:59,4.688,,,,,,
879,9/11/2017 9:59,6.965,,,,,,
880,9/11/2017 10:59,9.213,,,,,,
881,9/11/2017 11:59,11.127,,,,,,
882,9/11/2017 12:59,12.219,,,,,,
883,9/11/2017 13:59,13.161,,,,,,
884,9/11/2017 14:59,13.449,,,,,,
885,9/11/2017 15:59,12.582,,,,,,
886,9/11/2017 16:59,10.173,,,,,,
887,9/11/2017 17:59,8.344,,,,,,
888,9/11/2017 18:59,7.066,,,,,,
889,9/11/2017 19:59,6.331,,,,,,
890,9/11/2017 20:59,5.796,,,,,,
891,9/11/2017 21:59,5.385,,,,,,
892,9/11/2017 22:59,5.179,,,,,,
893,9/11/2017 23:59,4.973,,,,,,
894,9/12/2017 0:59,4.792,,,,,,
895,9/12/2017 1:59,4.584,,,,,,
896,9/12/2017 2:59,4.35,,,,,,
897,9/12/2017 3:59,4.168,,,,,,
898,9/12/2017 4:59,4.063,,,,,,
899,9/12/2017 5:59,3.906,,,,,,
900,9/12/2017 6:59,3.801,,,,,,
901,9/12/2017 7:59,3.906,,,,,,
902,9/12/2017 8:59,4.688,,,,,,
903,9/12/2017 9:59,6.965,,,,,,
904,9/12/2017 10:59,9.262,,,,,,
905,9/12/2017 11:59,11.029,,,,,,
906,9/12/2017 12:59,12.292,,,,,,
907,9/12/2017 13:59,11.662,,,,,,
908,9/12/2017 14:59,12.171,,,,,,
909,9/12/2017 15:59,10.687,,,,,,
910,9/12/2017 16:59,9.238,,,,,,
911,9/12/2017 17:59,8.245,,,,,,
912,9/12/2017 18:59,6.94,,,,,,
913,9/12/2017 19:59,6.255,,,,,,
914,9/12/2017 20:59,6,,,,,,
915,9/12/2017 21:59,5.719,,,,,,
916,9/12/2017 22:59,5.437,,,,,,
917,9/12/2017 23:59,5.308,,,,,,
918,9/13/2017 0:59,5.308,,,,,,
919,9/13/2017 1:59,5.231,,,,,,
920,9/13/2017 2:59,5.257,,,,,,
921,9/13/2017 3:59,5.05,,,,,,
922,9/13/2017 4:59,5.05,,,,,,
923,9/13/2017 5:59,5.257,,,,,,
924,9/13/2017 6:59,5.154,,,,,,
925,9/13/2017 7:59,5.462,,,,,,
926,9/13/2017 8:59,6.128,,,,,,
927,9/13/2017 9:59,6.661,,,,,,
928,9/13/2017 10:59,8.419,,,,,,
929,9/13/2017 11:59,9.534,,,,,,
930,9/13/2017 12:59,11.589,,,,,,
931,9/13/2017 13:59,10.296,,,,,,
932,9/13/2017 14:59,10.956,,,,,,
933,9/13/2017 15:59,9.756,,,,,,
934,9/13/2017 16:59,8.145,,,,,,
935,9/13/2017 17:59,7.444,,,,,,
936,9/13/2017 18:59,6.433,,,,,,
937,9/13/2017 19:59,5.898,,,,,,
938,9/13/2017 20:59,5.642,,,,,,
939,9/13/2017 21:59,5.257,,,,,,
940,9/13/2017 22:59,5.334,,,,,,
941,9/13/2017 23:59,5.282,,,,,,
942,9/14/2017 0:59,5.128,,,,,,
943,9/14/2017 1:59,5.231,,,,,,
944,9/14/2017 2:59,5.05,,,,,,
945,9/14/2017 3:59,4.973,,,,,,
946,9/14/2017 4:59,4.714,,,,,,
947,9/14/2017 5:59,4.48,,,,,,
948,9/14/2017 6:59,4.011,,,,,,
949,9/14/2017 7:59,3.932,,,,,,
950,9/14/2017 8:59,4.584,,,,,,
951,9/14/2017 9:59,4.818,,,,,,
952,9/14/2017 10:59,6.306,,,,,,
953,9/14/2017 11:59,6.051,,,,,,
954,9/14/2017 12:59,5.745,,,,,,
955,9/14/2017 13:59,6.687,,,,,,
956,9/14/2017 14:59,7.041,,,,,,
957,9/14/2017 15:59,6.153,,,,,,
958,9/14/2017 16:59,6.306,,,,,,
959,9/14/2017 17:59,6.077,,,,,,
960,9/14/2017 18:59,5.36,,,,,,
961,9/14/2017 19:59,4.999,,,,,,
962,9/14/2017 20:59,4.688,,,,,,
963,9/14/2017 21:59,4.714,,,,,,
964,9/14/2017 22:59,4.168,,,,,,
965,9/14/2017 23:59,4.115,,,,,,
966,9/15/2017 0:59,4.011,,,,,,
967,9/15/2017 1:59,4.037,,,,,,
968,9/15/2017 2:59,3.932,,,,,,
969,9/15/2017 3:59,3.801,,,,,,
970,9/15/2017 4:59,3.775,,,,,,
971,9/15/2017 5:59,3.67,,,,,,
972,9/15/2017 6:59,3.564,,,,,,
973,9/15/2017 7:59,3.433,,,,,,
974,9/15/2017 8:59,3.696,,,,,,
975,9/15/2017 9:59,3.801,,,,,,
976,9/15/2017 10:59,3.591,,,,,,
977,9/15/2017 11:59,3.168,,,,,,
978,9/15/2017 12:59,3.327,,,,,,
979,9/15/2017 13:59,3.036,,,,,,
980,9/15/2017 14:59,3.009,,,,,,
981,9/15/2017 15:59,2.69,,,,,,
982,9/15/2017 16:59,2.903,,,,,,
983,9/15/2017 17:59,2.797,,,,,,
984,9/15/2017 18:59,2.557,,,,,,
985,9/15/2017 19:59,2.45,,,,,,
986,9/15/2017 20:59,2.209,,,,,,
987,9/15/2017 21:59,0.907,,,,,,
988,9/15/2017 22:59,1.561,,,,,,
989,9/15/2017 23:59,1.453,,,,,,
990,9/16/2017 0:59,1.425,,,,,,
991,9/16/2017 1:59,1.48,,,,,,
992,9/16/2017 2:59,1.48,,,,,,
993,9/16/2017 3:59,1.561,,,,,,
994,9/16/2017 4:59,1.208,,,,,,
995,9/16/2017 5:59,1.126,,,,,,
996,9/16/2017 6:59,-0.032,,,,,,
997,9/16/2017 7:59,0.079,,,,,,
998,9/16/2017 8:59,0.051,,,,,,
999,9/16/2017 9:59,1.071,,,,,,
1000,9/16/2017 10:59,1.588,,,,,,
1001,9/16/2017 11:59,2.53,,,,,,
1002,9/16/2017 12:59,2.797,,,,,,
1003,9/16/2017 13:59,2.744,,,,,,
1004,9/16/2017 14:59,2.477,,,,,,
1005,9/16/2017 15:59,2.717,,,,,,
1006,9/16/2017 16:59,2.823,,,,,,
1007,9/16/2017 17:59,2.477,,,,,,
1008,9/16/2017 18:59,1.643,,,,,,
1009,9/16/2017 19:59,1.044,,,,,,
1010,9/16/2017 20:59,0.907,,,,,,
1011,9/16/2017 21:59,0.797,,,,,,
1012,9/16/2017 22:59,0.577,,,,,,
1013,9/16/2017 23:59,0.632,,,,,,
1014,9/17/2017 0:59,0.356,,,,,,
1015,9/17/2017 1:59,0.246,,,,,,
1016,9/17/2017 2:59,0.19,,,,,,
1017,9/17/2017 3:59,0.163,,,,,,
1018,9/17/2017 4:59,0.107,,,,,,
1019,9/17/2017 5:59,0.301,,,,,,
1020,9/17/2017 6:59,0.356,,,,,,
1021,9/17/2017 7:59,0.605,,,,,,
1022,9/17/2017 8:59,1.615,,,,,,
1023,9/17/2017 9:59,3.036,,,,,,
1024,9/17/2017 10:59,4.22,,,,,,
1025,9/17/2017 11:59,6.458,,,,,,
1026,9/17/2017 12:59,7.92,,,,,,
1027,9/17/2017 13:59,8.22,,,,,,
1028,9/17/2017 14:59,8.17,,,,,,
1029,9/17/2017 15:59,6.331,,,,,,
1030,9/17/2017 16:59,5.898,,,,,,
1031,9/17/2017 17:59,4.011,,,,,,
1032,9/17/2017 18:59,2.797,,,,,,
1033,9/17/2017 19:59,1.994,,,,,,
1034,9/17/2017 20:59,1.453,,,,,,
1035,9/17/2017 21:59,1.126,,,,,,
1036,9/17/2017 22:59,1.044,,,,,,
1037,9/17/2017 23:59,1.044,,,,,,
1038,9/18/2017 0:59,0.989,,,,,,
1039,9/18/2017 1:59,0.962,,,,,,
1040,9/18/2017 2:59,0.962,,,,,,
1041,9/18/2017 3:59,1.071,,,,,,
1042,9/18/2017 4:59,1.044,,,,,,
1043,9/18/2017 5:59,1.18,,,,,,
1044,9/18/2017 6:59,1.453,,,,,,
1045,9/18/2017 7:59,1.778,,,,,,
1046,9/18/2017 8:59,2.396,,,,,,
1047,9/18/2017 9:59,3.538,,,,,,
1048,9/18/2017 10:59,4.792,,,,,,
1049,9/18/2017 11:59,5.437,,,,,,
1050,9/18/2017 12:59,5.514,,,,,,
1051,9/18/2017 13:59,6.712,,,,,,
1052,9/18/2017 14:59,5.36,,,,,,
1053,9/18/2017 15:59,4.999,,,,,,
1054,9/18/2017 16:59,4.089,,,,,,
1055,9/18/2017 17:59,3.538,,,,,,
1056,9/18/2017 18:59,2.823,,,,,,
1057,9/18/2017 19:59,1.044,,,,,,
1058,9/18/2017 20:59,0.079,,,,,,
1059,9/18/2017 21:59,0.024,,,,,,
1060,9/18/2017 22:59,0.024,,,,,,
1061,9/18/2017 23:59,0.135,,,,,,
1062,9/19/2017 0:59,0.218,,,,,,
1063,9/19/2017 1:59,0.135,,,,,,
1064,9/19/2017 2:59,-0.032,,,,,,
1065,9/19/2017 3:59,-0.032,,,,,,
1066,9/19/2017 4:59,-0.032,,,,,,
1067,9/19/2017 5:59,-0.032,,,,,,
1068,9/19/2017 6:59,-0.032,,,,,,
1069,9/19/2017 7:59,-0.032,,,,,,
1070,9/19/2017 8:59,-0.032,,,,,,
1071,9/19/2017 9:59,-0.032,,,,,,
1072,9/19/2017 10:59,-0.004,,,,,,
1073,9/19/2017 11:59,-0.004,,,,,,
1074,9/19/2017 12:59,0.024,,,,,,
1075,9/19/2017 13:59,0.079,,,,,,
1076,9/19/2017 14:59,0.079,,,,,,
1077,9/19/2017 15:59,0.079,,,,,,
1078,9/19/2017 16:59,0.051,,,,,,
1079,9/19/2017 17:59,0.107,,,,,,
1080,9/19/2017 18:59,0.467,,,,,,
1081,9/19/2017 19:59,0.522,,,,,,
1082,9/19/2017 20:59,0.55,,,,,,
1083,9/19/2017 21:59,0.218,,,,,,
1084,9/19/2017 22:59,0.577,,,,,,
1085,9/19/2017 23:59,0.632,,,,,,
1086,9/20/2017 0:59,0.467,,,,,,
1087,9/20/2017 1:59,0.55,,,,,,
1088,9/20/2017 2:59,0.577,,,,,,
1089,9/20/2017 3:59,0.742,,,,,,
1090,9/20/2017 4:59,0.687,,,,,,
1091,9/20/2017 5:59,0.687,,,,,,
1092,9/20/2017 6:59,0.687,,,,,,
1093,9/20/2017 7:59,0.66,,,,,,
1094,9/20/2017 8:59,0.797,,,,,,
1095,9/20/2017 9:59,0.797,,,,,,
1096,9/20/2017 10:59,0.66,,,,,,
1097,9/20/2017 11:59,0.632,,,,,,
1098,9/20/2017 12:59,0.467,,,,,,
1099,9/20/2017 13:59,0.577,,,,,,
1100,9/20/2017 14:59,0.522,,,,,,
1101,9/20/2017 15:59,0.632,,,,,,
1102,9/20/2017 16:59,0.66,,,,,,
1103,9/20/2017 17:59,0.687,,,,,,
1104,9/20/2017 18:59,0.687,,,,,,
1105,9/20/2017 19:59,0.605,,,,,,
1106,9/20/2017 20:59,0.632,,,,,,
1107,9/20/2017 21:59,0.467,,,,,,
1108,9/20/2017 22:59,0.495,,,,,,
1109,9/20/2017 23:59,0.356,,,,,,
1110,9/21/2017 0:59,0.412,,,,,,
1111,9/21/2017 1:59,0.522,,,,,,
1112,9/21/2017 2:59,0.439,,,,,,
1113,9/21/2017 3:59,0.467,,,,,,
1114,9/21/2017 4:59,0.55,,,,,,
1115,9/21/2017 5:59,0.577,,,,,,
1116,9/21/2017 6:59,0.605,,,,,,
1117,9/21/2017 7:59,0.605,,,,,,
1118,9/21/2017 8:59,0.605,,,,,,
1119,9/21/2017 9:59,0.605,,,,,,
1120,9/21/2017 10:59,0.632,,,,,,
1121,9/21/2017 11:59,0.715,,,,,,
1122,9/21/2017 12:59,0.66,,,,,,
1123,9/21/2017 13:59,0.577,,,,,,
1124,9/21/2017 14:59,0.577,,,,,,
1125,9/21/2017 15:59,0.522,,,,,,
1126,9/21/2017 16:59,0.522,,,,,,
1127,9/21/2017 17:59,0.467,,,,,,
1128,9/21/2017 18:59,0.522,,,,,,
1129,9/21/2017 19:59,0.495,,,,,,
1130,9/21/2017 20:59,0.384,,,,,,
1131,9/21/2017 21:59,0.384,,,,,,
1132,9/21/2017 22:59,0.384,,,,,,
1133,9/21/2017 23:59,0.467,,,,,,
1134,9/22/2017 0:59,0.522,,,,,,
1135,9/22/2017 1:59,0.577,,,,,,
1136,9/22/2017 2:59,0.577,,,,,,
1137,9/22/2017 3:59,0.632,,,,,,
1138,9/22/2017 4:59,0.632,,,,,,
1139,9/22/2017 5:59,0.687,,,,,,
1140,9/22/2017 6:59,0.577,,,,,,
1141,9/22/2017 7:59,0.605,,,,,,
1142,9/22/2017 8:59,0.632,,,,,,
1143,9/22/2017 9:59,0.742,,,,,,
1144,9/22/2017 10:59,0.852,,,,,,
1145,9/22/2017 11:59,0.852,,,,,,
1146,9/22/2017 12:59,0.934,,,,,,
1147,9/22/2017 13:59,0.962,,,,,,
1148,9/22/2017 14:59,0.934,,,,,,
1149,9/22/2017 15:59,0.907,,,,,,
1150,9/22/2017 16:59,0.825,,,,,,
1151,9/22/2017 17:59,0.797,,,,,,
1152,9/22/2017 18:59,0.687,,,,,,
1153,9/22/2017 19:59,0.687,,,,,,
1154,9/22/2017 20:59,0.715,,,,,,
1155,9/22/2017 21:59,0.715,,,,,,
1156,9/22/2017 22:59,0.742,,,,,,
1157,9/22/2017 23:59,0.742,,,,,,
1158,9/23/2017 0:59,0.715,,,,,,
1159,9/23/2017 1:59,0.66,,,,,,
1160,9/23/2017 2:59,0.66,,,,,,
1161,9/23/2017 3:59,0.632,,,,,,
1162,9/23/2017 4:59,0.66,,,,,,
1163,9/23/2017 5:59,0.66,,,,,,
1164,9/23/2017 6:59,0.742,,,,,,
1165,9/23/2017 7:59,0.797,,,,,,
1166,9/23/2017 8:59,0.797,,,,,,
1167,9/23/2017 9:59,0.907,,,,,,
1168,9/23/2017 10:59,1.18,,,,,,
1169,9/23/2017 11:59,1.425,,,,,,
1170,9/23/2017 12:59,1.453,,,,,,
1171,9/23/2017 13:59,1.453,,,,,,
